ticker,event_date,drop_pct,success,days_to_hit,final_return,d0_close_in_range,d0_intraday_range_pct,d0_close_vs_vwap,d0_rvol,d0_rel_range,d0_rel_trade_size,d0_lower_wick,d0_upper_wick,d0_obv_ratio,d0_first30_vol_pct,d0_last30_vol_pct,d0_first_hour_ret,d1_close_in_range,d1_rvol,d1_obv_ratio,d1_first_hour_ret,d1_close_vs_vwap,d1_lower_wick,d1_return,d2_rvol,d2_obv_ratio,d2_first_hour_ret,d2_close_vs_vwap
FDX,2020-12-18,0.0571066922730572,0,,-0.1098087925440409,0.03448275862068637,3.5739436619718226,-0.9291555645085436,6.720517313237951,1.3970389692609178,1.2635979894728433,0.03448275862068637,0.1674876847290633,0.4276841839380885,0.3883889291850382,4.1950815086359174,-0.01056338028168069,0.5142284569138329,1.732989702410814,0.4722119299528999,0.37422653673717665,0.14052294595627846,0.27655310621242346,-1.3172713961362437,1.1595838753814165,0.48335373912783014,-0.011011598884147489,0.5634278369718526
INTC,2020-12-18,0.062981290134342,1,6.0,0.040665831066297,0.08187192118226766,4.020598138245199,-0.9522050723446696,1.5708435191578918,1.7982175189430742,1.2152474518203535,0.08187192118226766,0.1822660098522154,0.5712799659528058,0.06316500081169543,5.9283369550543155,0.17825311942958333,0.4211711711711692,1.918005229334062,0.44989414114799814,-0.1936733376371791,0.5897854268901659,0.4211711711711692,-2.3177380854206064,0.8841235409416053,0.4941078012152827,-0.17193208682569905,-0.08538532916189112
PLTR,2020-12-18,0.0462725027566546,1,1.0,0.0978051976390004,0.13602040816326363,3.740458015267177,-1.0271385845750824,0.489722833670608,0.3040140541202702,0.850374824569474,0.13602040816326363,0.6632653061224508,0.46916258200345584,0.6929143843697794,4.611484363944818,0.3816793893129722,0.9034228187919461,0.7303597584593153,0.5677396064702532,3.1839622641509413,4.70229285824828,0.06375838926174539,9.780519763900042,0.7161768043989203,0.4856463342844283,-1.7609210971892941,0.1952306173732321
SPG,2020-12-18,0.0404357915700459,1,13.0,0.0124077906450565,0.0934343434343444,4.448438553134136,-1.4096355462788868,0.782350389533858,1.0798665468631212,0.9389658683734307,0.0934343434343444,0.025252525252527355,0.38357685737550423,0.03469511934687753,8.761152113183464,-0.1348011682767769,0.6307277628032341,0.8478570638595393,0.46399579377776384,1.9512195121951237,0.7582312915083378,0.0754716981132077,-2.0835757613699046,0.8019528841156046,0.4507716390700391,0.6162597771983913,0.8495169473649034
TSLA,2020-12-21,0.0649496818937741,1,3.0,0.0183270303304892,0.21517189733192757,6.60405295377099,-0.14667007865427628,1.0062192165772217,1.2120464641330158,0.925966887055663,0.21517189733192757,0.7255807157175655,0.48361725217885854,1.5983498083655754,4.438002041677174,1.1278308856789598,0.5465175394001005,1.0383403692403665,0.4856914791978553,-0.8422664624808451,0.5172771653508379,0.5465175394001005,-1.464926902636221,0.6379563347971405,0.5099163973889331,0.0807613738934787,0.5408628542126204
C,2020-12-22,0.0321737912041665,1,1.0,0.025649687830169,0.05828220858895627,2.6551598878642944,-0.69038452354101,0.7119293220163859,0.9716047383214399,0.932242561209595,0.05828220858895627,6.134969325357024e-05,0.4342466978502047,0.20651901184670288,11.36734062525929,-0.5048061651835245,0.7857142857142851,0.8072151614393963,0.509828334145969,0.3855825649622835,0.3122387761314682,0.12169312169312001,2.5649687830169077,0.49379228548158793,0.3827542209657831,-0.1145850384678293,0.5742681840698483
COP,2020-12-22,0.030069653297689,1,1.0,0.026902461813931,0.09890109890110224,2.2636928541933132,-0.825001210276266,0.5988589221905058,0.5696491123461593,0.8765559095378704,0.09890109890110224,0.08813186813186538,0.47499198107006707,0.020811250562053844,9.845782630089825,-0.5472664043104869,0.6195652173913061,0.49620005829336933,0.5585034984548425,0.025387154100009468,0.13025926456038395,0.043478260869566784,2.690246181393108,0.47412309956908716,0.42028167709613434,0.14966325767022948,0.8172638388952436
PLTR,2020-12-24,0.0327640472833645,0,,-0.0760360580306869,0.11585365853658611,5.641554867561061,-1.3694827996201697,0.33129698374721056,0.48865815543628294,0.9490112701265946,0.11585365853658611,0.0548780487804877,0.4386087182895297,0.8456106219689405,0.12893516346147738,-0.8943928448572502,0.08781362007168497,0.61155895093065,0.3727550230273392,0.14174344436570507,-2.28003844109933,0.08781362007168497,-7.639642663904134,0.618647544962092,0.4425385080433216,0.23300970873785243,-1.4553959222604163
PLTR,2020-12-28,0.0763964266390413,1,9.0,0.0117050781986918,0.08781362007168497,9.88660524450744,-2.28003844109933,0.61155895093065,0.9666506977959984,0.7913493110710035,0.08781362007168497,0.13261648745519752,0.3727550230273392,0.3064408431553261,5.311171839291568,0.14174344436570507,0.21440590566140108,0.618647544962092,0.4425385080433216,0.23300970873785243,-1.4553959222604163,0.21440590566140108,-3.784624834632566,0.4280676665351716,0.4816228303181935,-0.6371963361210708,-0.2717282321184289
PLTR,2020-12-29,0.0378462483463256,1,1.0,0.0178426819456689,0.21440590566140108,7.1545631067961235,-1.4553959222604163,0.618647544962092,0.749532790469761,0.827757433002798,0.21440590566140108,0.23465233675297242,0.4425385080433216,0.3346716176529032,4.271830008929781,0.23300970873785243,0.48437500000000033,0.4280676665351716,0.4816228303181935,-0.6371963361210708,-0.2717282321184289,0.375,1.784268194566896,0.543677750569734,0.3975038201946578,-0.3620273531777962,-1.2499715675617584
PLTR,2020-12-31,0.0617530327032775,1,2.0,0.0445860373004511,0.09217054263565873,5.189058728881749,-1.2499715675617584,0.543677750569734,0.6157967521672081,0.6479336903777096,0.09217054263565873,0.062015503875970296,0.3975038201946578,0.3911600234223851,6.275195738044436,-0.3620273531777962,0.47444999999999915,0.7310973164455876,0.46599659245830044,-0.12557555462536785,-1.0833999927341798,0.47444999999999915,-0.7643244316708375,0.4858996608955579,0.6001978356788454,0.7394519356241913,1.9625493060499766
UBER,2020-12-31,0.0404515797583197,1,2.0,0.0590195749320237,0.04117647058823539,3.1950022646927865,-0.9726753186424686,0.5555309501400397,0.7835586560595433,0.8664989196575972,0.04117647058823539,0.042294117647058406,0.4414824187010486,0.021737491518608803,13.011773427487247,0.11633567069675443,0.5776216216216238,0.9675244552399604,0.4324428100689821,0.057328492260655395,0.6620622192553993,0.5776216216216238,0.27450860715378944,1.1645898453373662,0.5930204537436017,0.058811997647523206,2.0210222512910603
SBUX,2021-01-04,0.0362685058988739,1,2.0,0.0105722985782463,0.22012870104636392,5.207370277545712,-0.23674705469460822,1.485373037588614,3.1650393237136463,0.8254267357251472,0.22012870104636392,0.0035651259380730556,0.38051815441082676,0.0059541826601565056,5.202749492219262,-0.0742597233825304,0.6255924170616083,0.933782714639135,0.4990208554348003,0.0,0.06481830112849973,0.3080568720379107,0.3297807684939036,0.9004872539768888,0.5796351275324072,0.1948178453146321,-0.09346736877337003
RTX,2021-01-04,0.0430709234938507,1,1.0,0.0144673076041861,0.10989010989010753,5.087351502445843,-0.5962535618058595,1.2849876059664203,2.4607992893065918,0.8931674684077751,0.10989010989010753,0.10989010989011143,0.4402381563528282,0.014163630535087799,7.141798242859995,0.0,0.7668161434977585,1.1035170341285616,0.5237198040800279,0.6972047416947236,0.3946974815815407,0.3049327354260071,1.446730760418613,1.7115436842926892,0.6061153391075302,0.0,-0.2560854417370195
NOW,2021-01-04,0.0428755816680518,1,11.0,0.0291555748902359,0.18653333333333347,6.708287866048908,-0.6485609172794726,1.713032721063335,2.9116272334101563,0.965455409313694,0.18653333333333347,0.0,0.439697062627931,0.04256168859322879,6.4676264658921765,-0.3237866943346046,0.5382219705549277,1.4484337590383656,0.6657569895549629,-0.038117019249095385,0.1439201705667248,0.022650056625145035,0.975646702096622,1.599182500151609,0.4573375507961274,-0.8678160919540323,-0.6399868133804221
NFLX,2021-01-04,0.033047962975152,1,11.0,0.1214091660859795,0.2796033443515442,4.784186046511615,-0.27338481732913644,1.3740007805052064,1.8188684704712903,0.8315307041187044,0.2796033443515442,0.1283297686175381,0.47507557833859093,0.09561287396186308,5.641037957550924,0.26976744186046897,0.5454545454545537,0.9287579946018508,0.48189260203071155,0.049865746068267214,0.13587466561886252,0.5059687786960538,-0.39398207896261805,1.4671740319315782,0.48710630816417283,-0.2514619883040914,-0.6295891101254392
SO,2021-01-04,0.0336968856347182,1,2.0,0.0311657421681104,0.0424710424710422,4.20454545454546,-1.2477716346257162,1.45653165250618,3.04310583749501,0.926321815656273,0.0424710424710422,0.0,0.3437450019428185,0.01887747902594096,8.733382509166196,-0.24350649350649567,0.6142857142857177,1.2202913328457567,0.4966025087797122,0.2521432173474558,0.022484974161973703,0.31428571428571456,0.6570070512776027,1.5184854128958052,0.5628647319006546,-0.14500000000000624,0.797482849676534
KO,2021-01-04,0.0379285526124589,0,,-0.0754359300389126,0.20640569395017716,5.13054591929889,-0.35891509086684037,2.6172289598029495,3.5987621786287964,0.9365572951759829,0.20640569395017716,0.02491103202846983,0.4509918833001446,0.05249640990628419,6.170384316392129,-0.14606536425051386,0.18939393939394036,1.638254219187206,0.4767071298174626,0.11430748714040817,-0.22022229731660792,0.18939393939394036,-1.099313940123281,3.5559204350481197,0.42539323862405287,-0.19213051823417926,-0.7936689609545411
GE,2021-01-04,0.0305555459097138,1,1.0,0.0286533456084616,0.11000000000000403,4.612546125461271,-1.1498933635580078,1.069502533918012,1.421776290297375,0.9413477793578389,0.11000000000000403,0.12000000000000205,0.41208050791116346,0.19404150253591837,4.997758630878481,0.46125461254613587,0.8542000000000014,1.1472261016721024,0.6368552317843702,0.2877739386531575,0.8870909322451048,0.02019999999999996,2.8653345608461667,1.8590353862082774,0.5886971449162302,-0.73260073260073,-0.43984559642092913
CMCSA,2021-01-04,0.0360686793278846,1,4.0,0.0203919429209651,0.23900600307133718,5.459603658536589,-0.496967139449922,1.5733751868906851,3.3501962798862155,0.8960962081834933,0.23900600307133718,6.980315510492783e-05,0.3868427416051329,0.028375595723212906,6.670244881141525,-0.4763719512195119,0.7272727272727237,1.0485718037028646,0.507619076465754,0.21964856230032304,0.4988847325077428,0.7272727272727237,-1.0492962626899138,1.8183850546804479,0.6146248810891417,-0.28530670470756636,0.7230225881381225
BA,2021-01-04,0.0529757846735776,1,1.0,0.0439522672082512,,,,,,,,,,,,,,,,,,,,,,,
NEE,2021-01-04,0.0379779682077252,1,2.0,0.0567232419190302,0.07611241217798669,5.494081317550175,-1.6682007188953296,1.4309980616612727,3.119527001137909,0.8261085563033398,0.07611241217798669,0.03044496487119334,0.3592655969620699,0.08232034331823465,11.080180348602946,-0.09006690684507657,0.5423728813559295,1.0163614032377992,0.46775007786243217,0.4710632570659623,0.16021982498755083,0.2542372881355893,0.7410339710555824,2.6466584300100293,0.5794993137153983,0.1827676240208964,0.28489537942597565
PLTR,2021-01-06,0.0430894085164665,1,1.0,0.0620220487548757,0.3292372881355937,4.855967078189299,-1.570292287880859,0.5265357425749613,0.5962630210775619,0.8139361577417318,0.3292372881355937,0.13559322033898322,0.44014327855334273,0.548674770013428,14.65263281196062,-0.6172839506172978,0.6052631578947358,0.5949082007709473,0.5467406958002243,0.2501042100875539,0.5579604641303026,0.2105263157894716,6.202204875487571,0.8622026794172458,0.5026329113722732,0.7039499413375117,-2.3442006042794006
NVDA,2021-01-06,0.0589529705641738,1,1.0,0.0578302599585613,0.047302904564318696,3.199924127465866,-1.6104115556326182,2.1426761406445523,1.3632917185468936,1.0516710083653473,0.047302904564318696,0.15411973918197402,0.4340380780608183,0.6575009912545168,13.156171006158662,0.12329286798178352,0.9699903194578907,1.9177770251477884,0.5595017156910139,0.2369852369852321,1.2386722496935842,0.0822846079380421,5.783025995856139,1.058761058446993,0.49842986602054723,0.25586033036084643,-0.1170660569352111
NFLX,2021-01-06,0.0389977337417578,1,1.0,0.0167835552393302,0.32565467155949146,2.029200779727091,-0.6295891101254392,1.4671740319315782,0.737111418641218,0.9032000274514902,0.32565467155949146,0.009587119829390374,0.48710630816417283,0.2011124021071719,7.147577495830157,-0.2514619883040914,0.32634730538921897,1.0434168392194338,0.46391781357304374,0.1656804733727757,-0.06722688395975895,0.05788423153692584,1.6783555239330283,0.7721420542671091,0.4806326192535566,0.1939275220372183,0.2963418261213491
NOW,2021-01-06,0.0464687893547305,1,2.0,0.0441400156754168,0.18301225919439187,2.187739463601538,-0.6399868133804221,1.599182500151609,0.8680299580349173,0.9999420196633667,0.18301225919439187,0.0,0.4573375507961274,0.016497843942906515,9.585012764327127,-0.8678160919540323,0.47985347985347915,1.560441876999557,0.5502040571359981,-0.6414380402573139,0.07660886774409903,0.47985347985347915,0.8201091744205247,1.359619267810979,0.5343222945268579,1.1842489061740569,0.7736989497143076
ADBE,2021-01-06,0.0399020049525324,1,1.0,0.0245115754232676,0.4836381961272053,1.9614300736067267,-0.4550159634673423,1.7653842343062298,0.9541342922956765,0.9388505255780839,0.4836381961272053,0.039306928569897495,0.43406993917375286,0.055751552906063664,6.837814375260462,-0.1051524710830698,0.844505723771339,1.1146485709484955,0.4876843671576905,0.0849256900212314,0.2919166828075026,0.24945120734384338,2.451157542326765,0.9153315677419991,0.4769009802379829,0.05629691409507753,0.2739514033667678
AAPL,2021-01-06,0.0336615236823381,1,1.0,0.0341232207495427,0.3088735305228992,3.4904591995035767,-0.9298472800415514,1.4340780272141538,1.4365434806922301,0.8617573044942042,0.3088735305228992,0.47332162936954497,0.512812673732481,0.5083202020288599,11.551734659451569,-0.2094322060192222,0.9195583596214526,0.9564453491078396,0.5393965499542039,-0.10894093844835417,0.67668175608675,0.20504731861198458,3.412322074954277,0.9773176293286291,0.4937933735251252,0.045317220543816816,-0.07405897114549642
KO,2021-01-06,0.031812952044913,1,2.0,0.0110847460058753,0.12530915086562322,3.9579654510556637,-0.7936689609545411,3.5559204350481197,2.5013147029482248,1.0706567083799177,0.12530915086562322,0.07274138014645193,0.42539323862405287,0.045907724811913686,7.4570939939565015,-0.19213051823417926,0.3809523809523791,4.602119882810792,0.4401201460768144,-0.29615004935833467,0.10736926404517622,0.3809523809523791,-1.108474600587528,2.020558596225693,0.49025317153923553,0.09924272618573315,0.915742718564494
UBER,2021-01-08,0.0507750264490429,1,1.0,0.0245871134253863,0.3959276018099546,4.108570366239079,-0.24717344093307947,2.2801251056580947,0.9816463589064471,1.111472789503886,0.3959276018099546,0.45248868778280527,0.45089046933355703,1.6914926544009983,3.456247892458187,0.4275887711470583,0.9240000000000009,1.2304234460167198,0.5678994415746039,-0.09469696969696129,0.7934113740793558,0.11999999999999886,2.458711342538633,3.0079034275732623,0.605625024303732,0.036574457991878084,2.3046741937871484
AMT,2021-01-11,0.0327632712838994,1,4.0,0.0231248895544671,0.14524421593830272,3.5205212905561343,-0.6303517395075176,1.2492970917536317,1.9276579016173496,0.9579411681174562,0.14524421593830272,0.125964010282775,0.4726738195213684,,6.2170102151860975,0.27603058961942484,0.6144680086268893,1.4766111302554674,0.48681392582421734,-0.18063918480778485,0.5999796038140381,0.6144680086268893,-0.004650338228684436,1.2167236176836125,0.5611587861538819,-0.4692000371643523,0.45829644702330974
META,2021-01-11,0.0401016956034477,1,5.0,0.0165862397849463,0.2655217965653915,2.8976054372398647,-0.9409616009213528,1.748176769731543,1.1621112368222293,0.9072786335494184,0.2655217965653915,0.293236459709381,0.5127296223129606,0.3526710989157981,7.808225087879762,-0.2412246957131492,0.16817409766454128,1.621814122850852,0.4798411022046626,-0.011667250029157028,-0.6903322016837521,0.16817409766454128,-2.238747890509807,1.1524134868804765,0.51863558127537,0.22284122562674646,0.20394010086071113
SPG,2021-01-11,0.038732784794349,1,1.0,0.0275439130663797,0.21212121212121546,3.5106341481865844,-0.3966025128187445,1.0701373178678768,1.0968393004929715,0.904392887701885,0.21212121212121546,0.4107407407407394,0.4339528872806353,0.08028762566088382,4.204949848429792,0.03534274782179825,0.8528776978417296,0.9571625441619316,0.5634046793529537,0.2985787650782168,0.8354250421514609,0.18705035971223383,2.754391306637971,1.123730190350831,0.5720596483518643,-0.33961822227427385,1.3374541215176894
TSLA,2021-01-11,0.0782141172150082,1,1.0,0.0471529479960064,0.1037383177570104,6.151546510290917,-2.011622326533913,1.171891152628931,1.3241635011748316,0.7366364155937465,0.1037383177570104,0.0149532710280365,0.43499932958946874,0.7377332016794407,5.538039514800953,-1.5752558353455348,0.658453281288121,0.9898201983773977,0.5489148553890458,0.36439982624643097,0.1891191592184871,0.04269333983898384,4.7152947996006445,0.6946223767073929,0.5310044985198354,1.0237132657162418,1.4123483572327178
TMUS,2021-01-12,0.0318964151658115,1,5.0,0.0280519118957607,0.31035017845135243,4.351012753188292,-0.6302904284321342,1.874765536226896,2.4307484164064603,1.1441750130603643,0.31035017845135243,0.029293608510488862,0.43743495773656665,0.046382854601705166,6.250209201019466,-0.30757689422357126,0.5948275862068964,0.7158723626905696,0.46073412194908064,-0.22208905802114653,-0.09116851434580742,0.5948275862068964,-0.14764351371643336,1.891617728935198,0.4193872068722139,0.0,-1.4043777096143018
SO,2021-01-12,0.0390458981440291,1,1.0,0.0151308975563757,0.1639610389610399,5.031035609278011,-0.3823747681608758,3.191193597681311,3.1949127185660817,1.3894068113607725,0.1639610389610399,0.11688311688311677,0.4689320838745593,0.015735971813661376,7.737669815646088,-0.3593596863770032,0.8455319148936178,1.2468679351469996,0.5391073784823988,-1.1763044979907544,0.4163249571999872,0.5956595744680825,1.5130897556375755,1.0500729419174828,0.5153451270352716,0.058744545149380656,-0.017006457714596745
LLY,2021-01-12,0.0383994799177138,1,1.0,0.0374720180866143,0.051318748722143634,5.316307237123504,-1.2572772248347297,2.411146584137993,2.292607736574075,1.2395414225344086,0.051318748722143634,0.32918626047842964,0.5171093391608695,1.7294561740623153,6.186644966296117,-0.5271198516955677,0.8027366020524497,2.180661943720173,0.5398062052633802,0.307249948195909,0.30237111700042174,0.021653363740022143,3.747201808661438,1.095862028363437,0.5562875652337399,-0.1935483870967869,-0.16321111455003257
ISRG,2021-01-12,0.0309961666337355,1,1.0,0.0291972904951578,0.1514129059468573,2.9222900104763574,-0.7196609270452292,1.3183687843277383,1.3922926694706443,0.8908045445487455,0.1514129059468573,0.07085617882749946,0.5016210300856161,,9.107845527039734,0.0,0.664142902900855,2.3827654388247286,0.5689803273182893,-0.631227140875279,0.03546422799773907,0.27815095233010956,2.9197290495157846,1.0823081076067487,0.4850887582357572,0.06263124930920849,-0.1429123709600355
AMD,2021-01-13,0.0375419652699338,1,6.0,0.0110045995823035,0.30360934182590327,4.953202229466829,-0.026315262556519947,1.6332584108005601,1.5401203346422612,0.9253165297757473,0.30360934182590327,0.09341825902335392,0.4764553174332148,0.0773691592420072,3.800340986324417,-2.7446629508886433,0.5375392670157031,1.3013267395653005,0.4716674260654712,-0.04358722894191036,0.3534767491445878,0.5375392670157031,-1.0786640629078414,1.1931217113421044,0.46560724214699406,-0.08796041781198305,-0.7231805083702803
BLK,2021-01-14,0.0464892593780057,0,,-0.014862122115627,,,,,,,,,,,,,,,,,,,,,,,
MA,2021-01-14,0.0560159231041241,1,3.0,0.0244089290218225,0.10076775431861652,5.99281092739036,-1.9857706584917478,2.3370606323197003,2.9122085818843875,1.0735861598003995,0.10076775431861652,0.08781190019193792,0.3726230799706533,,16.007595516780295,0.04313443565779895,0.24695863746958915,2.457366984490374,0.5139954567005051,-0.8785216601030044,-0.20623903054460824,0.24695863746958915,-1.122559261118572,1.2088137240407417,0.5328184710774111,-0.08562167451531266,-0.05808146947641202
UBER,2021-01-14,0.0419192190993795,1,14.0,0.0165172839435832,0.13006191950464344,5.390520694259006,-1.8614899676683394,1.3861959698620472,1.2859261170648673,1.178045506945482,0.13006191950464344,0.05882352941176406,0.44815396696916815,0.3603524718344922,4.384329472048472,0.18357810413884845,0.4896551724137939,1.0550699480435088,0.5007877496517738,1.163664325699032,0.25697321344180235,0.4896551724137939,-2.4424519300216496,0.8281817443141865,0.5297754082733114,0.6735200283587206,0.9368909103269152
V,2021-01-14,0.0357774314535273,1,3.0,0.0205587728323406,0.0199335548172765,4.286935055070263,-1.7119810352658416,1.8702736385998404,2.4636662507031892,0.9598355867613974,0.0199335548172765,0.06312292358804225,0.31537620209750594,0.03388483709183418,11.388336862097795,-0.13767565514621882,0.47795414462081115,1.2988322791470974,0.5410929538914513,-0.6209649598344025,0.04192558187088302,0.47795414462081115,-0.13375818470452439,1.5363297463034469,0.48277773674054286,-0.14278680452978199,0.054980037795870906
C,2021-01-15,0.0692653040331868,0,,-0.0256889528202209,,,,,,,,,,,,,,,,,,,,,,,
COP,2021-01-15,0.057447254258623,1,1.0,0.0195035702337609,0.09053497942386786,5.151568472400949,-1.9613080319065723,2.1763373328827327,1.4787889544410895,0.9397342012479198,0.09053497942386786,0.09049382716049492,0.3875897593421783,0.0511387560620718,9.638696997528381,0.06338761206783339,0.8785714285714272,1.2416987419925292,0.5784547015522935,-0.17621145374449032,0.8498031542533813,0.46428571428571375,1.9503570233760925,1.1261737131236598,0.48406243102202046,-0.21473051320592962,-0.6129622975214133
CVX,2021-01-15,0.0356058393752349,1,1.0,0.0262787044692727,0.21561338289963194,2.853808614470626,-0.7946093378004782,1.037063651052007,1.121538918819737,0.9665996173905548,0.21561338289963194,0.05204460966542749,0.3888247402488619,0.28550925206636696,5.148005610440052,-0.222788033099941,0.9255813953488324,0.8821222879640384,0.5760497232346398,0.559199913969266,0.49368086705872116,0.07441860465116101,2.627870446927272,0.803767505645194,0.5612272594867993,0.1581444385872599,-0.07435890555331781
GM,2021-01-15,0.0302735803521988,1,1.0,0.0974584513291361,0.4625576519916121,4.62209302325581,0.13636382892208143,1.3864077670568735,1.2672645706975374,1.0473036368883564,0.4625576519916121,0.016771488469601335,0.462255139218292,0.3324645984388494,4.398083556345777,-0.3875968992248069,0.8747351875896958,3.6317622835750556,0.513877908072599,4.7244094488189115,0.9829011556664602,0.01138978108840684,9.745845132913612,2.281429652145496,0.5098223107105919,0.9719222462202914,0.34489272593856146
WFC,2021-01-15,0.0779855851646807,1,1.0,0.0184144861338615,0.1592178770949719,5.3496712492528475,-0.9818905141143142,2.7016576593680157,1.905067628330859,0.9704724522765328,0.1592178770949719,0.1340782122905037,0.4473488721191024,1.0512286928802783,4.046626034549717,-1.075911536162577,0.5000000000000037,1.0731983794037885,0.49545432133830414,0.8712340356705317,-0.40220096255497717,0.07270833333333405,1.841448613386154,0.7047150849961722,0.4621653868422302,0.18343014368695787,-0.4508600589936185
XOM,2021-01-15,0.0481018071473822,1,1.0,0.0198371429327017,0.44764397905759284,3.890020366598786,-0.33614524696913284,1.5570466777519,1.280048956199484,0.9821829634995485,0.44764397905759284,0.05235602094240902,0.41414477443554676,1.5871296311835648,4.6741952790825,-0.24439918533605276,0.6741071428571467,0.848186769635133,0.5632312845246878,0.1034554107179897,0.2842695272999185,0.008928571428569673,1.983714293270178,0.6921723516340222,0.5230451662728657,0.142421159715167,0.3488506405114222
USB,2021-01-20,0.0517994150109727,1,11.0,0.0160157857154574,0.10840707964601946,4.768938594640231,-0.8601223727625174,1.9531749655988484,2.2576222892666933,1.1062907892026843,0.10840707964601946,0.026548672566372628,0.4456899322829239,0.13339502518768795,10.252649181187342,-0.8018569318421709,0.9651162790697744,1.5029435021286202,0.5193111805988203,0.5905908096279999,0.8866060986826962,0.5930232558139599,0.19744698173598252,1.3390598449692752,0.49555809185864735,0.24234412866270816,0.2553756912802907
BK,2021-01-20,0.0726756446646937,0,,-0.0124735837387066,,,,,,,,,,,,,,,,,,,,,,,
BMY,2021-01-21,0.031245278412441,1,2.0,0.0101277893859168,,,,,,,,,,,,,,,,,,,,,,,
COP,2021-01-21,0.0478395492602212,1,10.0,0.0189858698980629,0.18833333333333258,6.597756762700683,-1.5005090168523583,1.6134962572154712,1.8235662510383037,1.1061154903828239,0.18833333333333258,0.07666666666666799,0.43544806276983755,0.004170075481222426,10.69560572107698,0.4398504508467127,0.6097560975609772,0.8569117341404061,0.5039097480054432,0.8343265792610133,0.0017893326701212686,0.16260162601626288,-1.1576754246312881,0.9345823312554277,0.44443246835146344,0.11869253421590287,0.7575542531855328
CVX,2021-01-21,0.0353323046155438,0,,0.005542815943867,0.315942028985508,3.6442378789479273,-0.3575470523091595,1.1136002955375532,1.4497617850267666,0.9386182754319492,0.315942028985508,0.0,0.5231084420096225,0.15225077228753817,6.342967455681631,-0.9717967677194461,0.9402985074626845,0.7853382352975768,0.47924178573506554,0.7799442896935904,0.5651042886844371,0.0,-0.3043134146245352,0.9101082198320318,0.469412472309391,-0.01100715465051083,0.2007284253104702
UNP,2021-01-21,0.047117055295593,0,,-0.0211639924274128,0.0588910133843225,4.8003935772018975,-0.6588504442876952,3.3637333460696626,2.5830113785589073,1.515016483678825,0.0588910133843225,0.10527724665392016,0.4554001285717855,0.019526276725039322,6.586743622018236,-3.1385211850638917,0.9531249999999981,1.9323716356444103,0.5321670663284777,-0.026402957131199667,0.7405319995602566,0.8802083333333336,-0.37036509681441787,1.8577272655501313,0.5477899338108485,-0.7934204160619185,0.9572151283741448
IBM,2021-01-22,0.0990504993793636,1,2.0,0.0327122218123239,0.34170842824601383,3.64406076201544,-0.07178542134399502,10.132437223608374,2.045337840277731,1.3705462140301232,0.34170842824601383,0.2915717539863334,0.4151582176136235,0.45310537012399715,3.090111803213466,-0.09960986137628192,0.3831417624521059,2.3294926772445215,0.47975851855348495,0.0336530371866095,-0.24070352927545446,0.3831417624521059,-0.02529139433898875,1.5007575950644891,0.5705392478800584,0.10939998316923383,1.7820687447581474
INTC,2021-01-22,0.0928594191814903,1,7.0,0.0236498439145176,0.11634146341463421,4.834905660377354,-0.9160929470282353,2.2983463049110253,1.2720855605346804,1.077002593999946,0.11634146341463421,0.0905923344947729,0.46788359690213127,0.5831270555276798,4.494440594708569,-0.26954177897573484,0.4736842105263138,1.5406486829176431,0.41191384986218116,0.7506702412868549,-0.018958145619851763,0.4736842105263138,-2.153196653703926,0.6430613479987136,0.4788257717008887,0.2543550593434585,-0.48538464826752836
ISRG,2021-01-22,0.0683510924266868,1,1.0,0.010657425592488,0.10324337707353222,5.178138741810994,-0.5304693610004962,3.9574749991702722,2.031408923017318,1.1202768875848939,0.10324337707353222,0.22802673929190384,0.4303272518462881,0.09118191161356629,5.019033915724563,0.3769182446379027,0.5065754865860059,2.243278427431806,0.43357141877904665,-0.41208974993643954,0.057455640970083266,0.5065754865860059,1.0657425592488057,1.9074662763405636,0.5258348935306325,-0.1071428571428501,0.40683795578717596
MU,2021-01-22,0.0321139076382882,1,11.0,0.0210258067890114,0.08623853211009126,3.2537313432835924,-0.803658037951327,0.7269208596664756,0.9019459797577347,1.0126058166716403,0.08623853211009126,0.4403669724770639,0.4966727750265876,0.07506013299152918,6.0603562213761,-0.05970149253731183,0.5010752688172033,1.0092335532143966,0.40567843384910146,0.4699927693420092,0.1379534756776657,0.5010752688172033,-1.2153621959600902,0.5901844987299161,0.4986523903397729,0.5651105651105492,-1.2523355712022788
AXP,2021-01-25,0.0395592031704024,1,8.0,0.0309533632089882,,,,,,,,,,,,,,,,,,,,,,,
GM,2021-01-25,0.0362816260084675,1,7.0,0.0161078969878825,0.4231243502018908,7.51981818181818,-0.23787074171705003,1.5261465930988474,1.799008463390287,0.8844090203037548,0.4231243502018908,0.03769433496941479,0.4135383068790421,0.36954199025165835,5.588063680681786,-0.09090909090908594,0.346478873239434,0.801975165498606,0.4780732315179839,1.2689393939393945,-0.2329752195389445,0.346478873239434,-2.52856057230606,1.411719334573367,0.40586673568240456,0.37698412698412564,-1.035283225136019
