minute,avg_price,median_price,std_price,p25_price,p75_price,avg_volume,count,avg_winners,avg_losers,avg_small_drop,avg_medium_drop,avg_big_drop
133,-9.348284378389984e-05,-0.00016733601070950677,0.02249101126107833,-0.011569610489780224,0.010967052372322206,78135.3188298308,7461,0.0014564139601122403,-0.006821166608154834,-0.0002757587011332092,-0.0016569151661673224,0.003132498650326855
134,-0.000131195668506748,-0.00018275332309136694,0.02264670145716078,-0.011634193959833117,0.010984826748534293,77542.71263886563,7450,0.0014152317744492433,-0.006837550782873203,-0.00024228190533687402,-0.001813310863260351,0.002899425704900561
135,-0.00025390428156015686,-0.00027938820868145253,0.02250582202992221,-0.011782770336891929,0.01073354362021861,82322.78247964128,7458,0.0012385785699621408,-0.006706415795957414,-0.0003323955438386239,-0.001846195070281814,0.002474689781326934
136,-0.0002958200671970628,-0.00044274913153052875,0.022602779381490405,-0.01194720895140483,0.01077186342928882,78822.38567960486,7455,0.0012123642531981632,-0.006812984860682216,-0.000344280163718522,-0.0019050120260662906,0.002293637858707392
137,-0.00024090979524540938,-0.0002619515389652438,0.022647782887991293,-0.011930585683297301,0.010843373493975905,76840.69324513755,7449,0.0012837398477882332,-0.006840090760908193,-0.0003281224720467619,-0.0018777490900378454,0.0026003811544720043
138,-0.00015547861626207383,-0.00018198194919577526,0.022702707715590686,-0.01184266659728428,0.010826438834163787,76815.84669320766,7446,0.001387557970864522,-0.006825058489281749,-0.00027793367344246267,-0.0018143308007743512,0.002893700417629082
139,-7.113852537290707e-05,-0.00016148816072925065,0.02282772489492168,-0.011544186200181078,0.010905303870190342,75329.06340050355,7454,0.001480755659416099,-0.00677607464280892,-0.00018742855166933801,-0.0018236264742630744,0.0030761812517752824
140,-4.357204493186839e-05,-0.00025999184124253505,0.022805511021960285,-0.011718904168999345,0.010822633721793318,80135.24431007197,7452,0.0015071568224136228,-0.006776736739922291,-0.0002424869593559361,-0.0018423901053027595,0.003614602921432793
141,4.248734535652506e-07,-0.00023361756804107792,0.02278474376510535,-0.011835205992509423,0.010972264553489763,79493.30802273392,7461,0.0015335554103488359,-0.006654481050478376,-0.00016614571065474114,-0.0018004868397195675,0.0034945396557162388
142,2.04994413650545e-05,-0.00018968133535657294,0.022847226904413005,-0.011699014296418009,0.010917567087627478,78261.26907218758,7455,0.0016083984674488125,-0.006853207850960349,-0.00016416896740400488,-0.0017767898908490854,0.0036031153354142624
143,-9.858476567321875e-05,-0.00025330884681151744,0.02284356272825735,-0.011759773962726205,0.010948864176291706,77240.37498480553,7447,0.001496958116883738,-0.0070023321881246,-0.00020203979445671498,-0.0019177798412477569,0.003098207160427314
144,-1.5426490894582248e-05,-0.00018504811250918962,0.022718974598591585,-0.011690409353256548,0.010897163120567432,73798.03572940937,7447,0.0016041713312048406,-0.007029432807073186,-0.00017786628040335377,-0.0018749688127669816,0.003525660593731033
145,6.0069998205669446e-05,-0.00022875407985134544,0.022733044621560665,-0.011739670187543377,0.010981748339023822,76665.66118134471,7464,0.0016836268716598592,-0.0069722506308130495,-0.00018908084554707355,-0.0016626080445660556,0.00387914225917597
146,0.00018245106232453874,-0.00011211329343341347,0.02276032699843492,-0.011631944444444486,0.011017897091722517,75182.23126149499,7453,0.0017783972352257828,-0.006705616193185752,-9.578012634921945e-05,-0.0014852320245133692,0.004058864535300927
147,0.00015982681125192575,-0.00017167381974247942,0.02273746867647742,-0.011681508643268779,0.010915754210041095,73636.92747144194,7457,0.00176234007216087,-0.006767239789793448,-9.108701820476314e-05,-0.001516503695077188,0.003912781820972961
148,0.0001917776013682323,0.0,0.022660662623093207,-0.011617700829379962,0.011055078526115536,75714.37496747737,7459,0.0017870134755425143,-0.006700050993406109,-9.095422033115524e-05,-0.0013400209642993814,0.0039016481535666383
149,0.0002505889008443191,-5.361355350641528e-05,0.022910167213903845,-0.011690209449586098,0.01101023758933728,73343.87147425083,7457,0.0018661689657537264,-0.0067329606159946325,-0.00016107579322807212,-0.0012715991978176763,0.004623993502513675
150,0.0002842733048202429,0.0,0.022730940332937124,-0.011686968780919404,0.011196792351938711,80747.33734916984,7466,0.0018901385253727915,-0.006661494667669525,-4.896037991993324e-05,-0.0012668484866484126,0.00428303015444056
151,0.00019657535466372078,0.0,0.02277508238203269,-0.011718271928603058,0.011181262379541423,76696.91204254645,7458,0.0018275447219267926,-0.006854660517936155,-9.978217344813742e-05,-0.0012898352612925941,0.003919886125860113
152,0.00019810460283614236,0.0,0.0229542962781474,-0.011894463667820099,0.011145002346316213,74452.27548345455,7465,0.0018552253307438152,-0.0069807791219924555,-0.00011886712097940785,-0.0014032309041322637,0.004189648503577104
153,0.00026595181823687973,0.0,0.023062513024163993,-0.011991004880215428,0.011398543146821094,73600.28952724571,7448,0.0019860446440118076,-0.007197648091738488,-0.00011205503553062346,-0.001380645751310583,0.004635755837485754
154,0.00032830638650249613,2.0217540738221018e-05,0.023216783046802972,-0.011770221681701165,0.011325826394117722,74093.93659329614,7451,0.0020404673729253493,-0.007104558799000586,-6.367212015854366e-05,-0.0012438948789815227,0.004676293387432652
155,0.00025503585774885965,0.0,0.023243401247910998,-0.011807343285026306,0.011299015068573226,75644.23779002922,7451,0.0019445588975828972,-0.007060188004994652,-6.159069438311738e-05,-0.0013431744787519072,0.004245000982749209
156,0.0002921730598571341,5.6359926149163186e-05,0.02330541023610619,-0.011870088476122365,0.011354129317557193,73780.54919481678,7457,0.0019596244987551024,-0.0068966328943091074,-9.868401556439158e-06,-0.001415304836990029,0.004352170442620376
157,0.00034331839590331654,2.422832776072248e-05,0.023290198110409607,-0.011691884456671242,0.011470121357980423,72818.53441651234,7457,0.001958748285624891,-0.0066580333221389005,1.061095557094375e-05,-0.0012920233559565466,0.004477787539630761
158,0.00023311986313524785,-8.79765888071593e-05,0.023320429827241626,-0.011892065320399492,0.011384922252514362,72521.80087854688,7440,0.001860050496597359,-0.006779752439132911,-0.00010377314462433456,-0.0014591356141951607,0.004448498518367735
159,0.00015569515831507225,-0.00018167395921298013,0.02329303212071327,-0.011842431929872832,0.011325733563316676,71793.93857321645,7443,0.0017463313690026588,-0.006722270430816875,-7.751081055198937e-05,-0.0015757356140051902,0.003907734762895222
160,0.00024407868834034295,-0.00015015092185133305,0.023168206917793383,-0.011915964791121475,0.011328546396018824,73734.23571184433,7454,0.0018398426033997411,-0.006656460412923655,-9.945031695059163e-05,-0.0014354518819368555,0.004508321339254574
161,0.00028355876019914284,-0.0001745184939345723,0.023182747926006112,-0.011866516157541696,0.011442983008178365,71558.97009066147,7444,0.001886220960955832,-0.006629280411230316,-5.931002433135779e-05,-0.0014754644246800551,0.004646490483359499
162,0.0002926502577469132,-6.129191322234995e-05,0.023232652334755834,-0.01190199586312915,0.011604351367515364,70205.71940447287,7440,0.0019274585719380832,-0.006772808851225224,-1.1221722916756139e-05,-0.0015094171766087722,0.004522169485839156
163,0.00031911569823884307,-6.107671142902005e-05,0.023225511247693863,-0.011793997335420248,0.011593742821490782,69033.75866739727,7448,0.001974921643128211,-0.0068528827072912675,-5.877005460974151e-06,-0.0013702890981528494,0.004476467064250819
164,0.00022635804562283279,-8.700102354142203e-05,0.023108927648502777,-0.011804986685422347,0.011652331672755478,70975.23770445959,7447,0.001857062310231693,-0.006823319861706964,3.3788980851365565e-05,-0.0013883829372052033,0.0035787617652478557
165,0.00032038138933009335,0.0,0.023177112540087145,-0.011735263917754701,0.011647980004356628,73810.71830950289,7455,0.0019310377052945353,-0.006664125383835684,0.0001522062995088109,-0.0013168524014348254,0.0035877355329654147
166,0.00025285571224405775,3.919647755812328e-05,0.023153122728184247,-0.011646635432056879,0.011526224419871445,70829.55727589541,7454,0.0018650517092042925,-0.006718740406039699,0.0001517593945054715,-0.0013472637676735734,0.0031137745208421413
167,0.00016799852608495426,-1.6099811997905e-05,0.023285141358892335,-0.011714653787885276,0.011600547678342621,70460.7977858815,7443,0.0017785823792474266,-0.006814661792142023,0.00012152813679587422,-0.0015036662479259884,0.0028505532463265755
168,0.00020555999154492328,7.313019223664785e-05,0.023225712011455662,-0.011678679867224706,0.011714442396831226,71108.71512168505,7446,0.0018333478712338998,-0.006848964845216043,0.00016778933557348139,-0.0014228613008316151,0.002774830215577355
169,0.0002425113607208325,8.969924371227123e-05,0.023191468519925436,-0.01157496293561211,0.011656946455033457,72156.40278528197,7455,0.0018361810791479682,-0.006686636532670036,0.0002198022978390328,-0.0013569769737848277,0.002696336569107971
170,0.0003394021434513672,0.0002546797402265266,0.023220417989869863,-0.011480833157202885,0.011737734824751378,72027.03974616206,7467,0.001955404814359138,-0.00665750877855187,0.0002801754968677854,-0.0012329832159163135,0.0029418783730701783
171,0.00027479264107834763,8.796622097095863e-05,0.023243320906142204,-0.01165132213705633,0.011745948202482315,68330.93547966775,7443,0.0018875761500429737,-0.006711240223326448,0.0002289156172732735,-0.0012792711142408009,0.0027774338487980676
172,0.0002604465037590656,8.57824036608612e-05,0.02338754972987853,-0.011703022766145238,0.012014072807848108,68649.61198829669,7440,0.0018597926612300068,-0.006657841849567275,0.00022367629337660889,-0.001266054520769315,0.0026752558021540867
173,0.0002661903989806138,8.943343916301139e-05,0.02343473945736146,-0.011799646813292708,0.012018906144497077,67600.24538191079,7457,0.0018770070771328268,-0.006709025781323965,0.00021882175175763827,-0.0012182808901949303,0.002676403231572801
174,0.0002843017660869352,0.000124125511704265,0.023473788251750543,-0.011770171389653528,0.011985354076154475,67657.40534438056,7442,0.0019263815571307467,-0.0068274564120297445,0.00018361966796202908,-0.0011764167892664198,0.002942925131091522
175,0.00033969738710592975,0.0002116793881157264,0.023639247374005,-0.011781816645622112,0.012061109382888513,73187.46798745406,7454,0.0020129809722067085,-0.006915190712361084,0.00017735654764620325,-0.0011877430805377468,0.003416393666380229
176,0.0003249300752076697,0.0002567937787298913,0.023871909590791822,-0.011815822568894935,0.012019716123005009,69916.2906314432,7452,0.001987055768607788,-0.006866525837695057,0.00014448564875045526,-0.0012346597926045963,0.0035354824923275532
177,0.0002891780589103987,0.00023033932008653668,0.023791261607699194,-0.01187518475837765,0.012044339121548953,67631.74243697445,7448,0.0019382733833461865,-0.006872674949794234,0.00014909718943169166,-0.001264556103140555,0.003278127916350976
178,0.00030560819068672213,0.00013434841021053856,0.023779126424584917,-0.011897644385985728,0.012026321760834957,67843.62817451743,7449,0.0019549901108435537,-0.006846045650795586,0.00015213249506111157,-0.0011641229286708384,0.0032558779763339945
179,0.00026541470201769853,0.00012956724540025277,0.023652777312242263,-0.011804892464477024,0.011887417772821651,65230.213032731044,7443,0.0019417937154261914,-0.0069833057100383384,0.0001027011216215296,-0.0012184769616525564,0.0032763434894114373
180,0.0003111215286975808,0.00010875119712638881,0.023573356655839497,-0.011830128602162593,0.011874435687406593,71336.38748715374,7458,0.0020041776177419555,-0.007008536380896837,0.00014271527308299585,-0.0011483203057662352,0.003319517502842158
181,0.0002669660185800852,0.0,0.023479214880252983,-0.011870530798206602,0.011863289529461585,69101.41126582447,7451,0.0019331408727815919,-0.006947165878760201,9.521617356079035e-05,-0.0011703032056360097,0.0032664896571850378
182,0.0002856216480752025,0.00011918951132283695,0.02345890367111524,-0.011872665857418141,0.011884368038799331,70310.86783526586,7443,0.0019363353863269407,-0.006877339185988473,0.00015334576103742822,-0.001059810744810133,0.002935898141814583
183,0.00033350866657400063,0.00011541513559398808,0.02338987217434649,-0.011819724528759373,0.011964196300560614,67736.66835007218,7438,0.0020085337067231573,-0.00695465783905341,0.00016845627054346162,-0.0009581992401690515,0.0030796427609975255
184,0.00038468321352944264,0.00015561780267647762,0.023497056683599794,-0.011958228859559772,0.012005548348386519,67085.52089681066,7437,0.0020886079147909545,-0.006988819021657372,0.00020343606800877473,-0.0009733535992238672,0.0033012245965662666
185,0.0002844153547180605,8.933889219764346e-05,0.023728441348970734,-0.012088708578265384,0.011986393264243222,69525.90144832864,7451,0.0020154494158234337,-0.007197361147959521,7.177999886342561e-05,-0.001025250901497273,0.0033042429884215575
186,0.00027662938353297266,2.9094634282356147e-05,0.023703345449667342,-0.012163664313122574,0.012020007309682945,70743.0817542667,7432,0.0019993422696763037,-0.007178580432701643,0.00012271376769148085,-0.001111994135948875,0.003105255048598259
187,0.0002104539471018136,-7.33479714271068e-05,0.02379558664529232,-0.01236828316434277,0.012060953679752517,65814.20249030089,7444,0.0019251398393823852,-0.007192090005000883,0.00014440148628792172,-0.0011429689883904381,0.002526219169263562
188,0.0002364973096275888,-3.5123115662005766e-05,0.023888107696826946,-0.012382292504243636,0.012157823951856883,67526.75153398231,7446,0.0019522943426215319,-0.0071863499404062935,0.00019932666493017485,-0.001206602961826121,0.0025307336764299904
189,0.0002566422603028313,-0.00013842987479451008,0.023943446228375763,-0.01246468877095172,0.012279190194285194,64521.36825581643,7444,0.001964031215412653,-0.00710791980659842,0.0001665404042468651,-0.0011282397970477963,0.0027427477801802284
190,0.00021465759867821387,-4.0997323392522045e-05,0.02391914275602424,-0.012458675627428278,0.01231625863686775,67830.87505104451,7448,0.0018712304951891247,-0.006960662799881215,0.0001422656567581514,-0.0011061792858914007,0.002521511776198837
191,0.00012912550402274618,-0.00010920209668041636,0.02388240701794052,-0.01264902429181547,0.01213692971477498,65954.13799009196,7431,0.0018089352814292675,-0.007152060020730001,0.00011454372054304708,-0.001147576809392293,0.002071685898672236
192,0.00014067442839173932,-0.00013914656771796263,0.02382341305178729,-0.012537313432835817,0.012082616525317169,65882.90071814194,7445,0.0018150504594547578,-0.0071273667222268595,0.00011922524774486021,-0.0011656934524466522,0.002160820686590307
193,0.00017958796955574807,-0.00019403660824013347,0.02392667666386417,-0.012585295530994522,0.012115426977017396,67114.33091355403,7437,0.0018858253492486938,-0.0072234979765061075,0.00013809276582843637,-0.0011021505514581021,0.002274839025297948
