ticker,event_date,drop_pct,drop_bucket,success,year,month,day_of_week,stress,sector_etf,close_d1,high_d1,low_d1,close_d2,high_d2,low_d2,close_d3,high_d3,low_d3,close_d4,high_d4,low_d4,close_d5,high_d5,low_d5
USB,2020-04-16,0.0465046822459215,3-5%,True,2020,4,3,high,XLF,10.320958514087831,11.044682671630014,4.090626546007159,7.772181434824277,10.855880368311531,5.223404355560746,2.9892977818280153,5.601008962197707,1.9509151222074417,4.625548400230883,6.293260067460604,3.618626789437185,5.003141003415412,8.307103289048001,4.436746096912403
SPG,2020-04-16,0.1326364355549218,10%+,True,2020,4,3,high,XLRE,5.6873833230626225,15.612054903480965,4.53860624607485,1.374770956517768,7.344635853011594,-1.6195796993731082,0.8662955035565689,3.52166252413999,-2.448209556341352,-1.2052719548765078,3.860646159447456,-3.013179887191275,0.09416770846459865,3.691154341793723,-3.182671704845008
MA,2020-04-16,0.0403671912199007,3-5%,True,2020,4,3,high,SPY,5.353382642218074,5.649221109789404,1.9249473600828848,2.014103311452886,3.999842193100367,1.1792850246755915,-0.5714007273092347,1.065814938142129,-1.0779658220678834,4.1133122796338295,4.798189277132492,1.718271027537499,3.6877963633053845,6.346255174869775,3.4486991226567287
GM,2020-04-16,0.0364727153159744,3-5%,True,2020,4,3,high,SPY,7.7144160913319215,8.001916670527965,4.599899596879542,7.235257598526612,8.481066024145179,2.731191528045751,1.7728745424351322,4.8873910368874895,0.5270661168165436,2.06036598244308,4.360324920070946,0.9583078464225236,3.1145164944523795,5.701957732900098,2.7791082912450804
COF,2020-04-16,0.0492395480555414,3-5%,True,2020,4,3,high,XLF,9.23815817164857,10.297943808691201,5.5788862410859785,7.718457788248978,10.997800809027058,2.8594288205765706,2.299543220307898,6.8386364695597335,1.659671783466754,3.019400493721469,6.8386364695597335,1.9996001470958369,5.198964959170693,7.078586351407856,2.9794075754352445
DE,2020-04-16,0.0396127463384995,3-5%,True,2020,4,3,high,XLI,6.548680235071069,6.6179348253012416,2.354750004197781,5.656026376393886,7.9338190078604764,2.93189507354219,3.1627554496892696,4.032324444956403,1.962295584180307,4.81724502703782,6.1023533057324775,3.2089251765093696,5.509814413432523,7.803000867854659,5.363602450471161
CVX,2020-04-16,0.0303067046277379,3-5%,True,2020,4,3,high,XLE,8.976122636487617,9.388676505555992,1.6627101719890014,4.475561853560439,8.76359835409568,2.625326328546218,2.062759807406178,4.750597766272691,-0.9251129935392899,5.5632012707582446,6.575824823984555,3.7254699793952017,8.513570908685807,10.988875047224699,6.750845943358597
COP,2020-04-16,0.0350932000416536,3-5%,True,2020,4,3,high,XLE,13.4856732148825,13.839714448973295,2.510462485699483,11.264885852519168,14.8052736379247,4.280662517277856,6.823298850041271,9.8487331939072,4.956552721768714,12.584486275561346,14.354680168264133,11.168333616949377,16.446735309118175,19.729646373753894,13.839714448973295
GE,2020-04-16,0.0400000141298702,3-5%,True,2020,4,3,high,XLI,9.615389097014205,11.217951902264467,1.602562805250285,4.326917121073248,8.173075212981429,3.5256357184481057,3.8461580919081806,5.4487208971584655,0.9615364565989104,3.044876689283038,6.410263486513634,2.5640992618491953,4.4871783078032745,8.01281402625138,3.044876689283038
C,2020-04-16,0.054596363025313,5-7%,True,2020,4,3,high,XLF,12.16683181016891,12.586373189795786,5.256665952744632,8.613025232828807,12.142147367628265,5.848960772730383,2.5913110197395506,6.391905536347653,1.357352494686781,4.244820338775623,6.416580564531893,3.28232478117505,4.787755688036466,7.946695913933954,4.294170395144081
BAC,2020-04-16,0.0347003352515409,3-5%,True,2020,4,3,high,XLF,8.68347620787393,9.243695308982014,4.154992467219554,5.042016432583107,7.983188974705735,3.548086956932117,1.027074288379537,4.435110922295671,0.37348236891274755,1.774039026205032,3.781510098306806,1.540615884830343,2.10084389046048,4.528474836132301,2.007471072101774
BA,2020-04-16,0.0804219110698347,7-10%,True,2020,4,3,high,XLI,14.719899953998583,14.719899953998583,8.015490216427224,6.980031833851985,12.954409027146529,6.153154178212961,1.5569101999158175,5.706188982322691,0.9013642770893115,0.5437989404553756,4.9016698165955885,0.20858072693623608,2.607270453499977,6.0637656857537525,1.3483294729795814
NFLX,2020-04-17,0.036910499108019,3-5%,True,2020,4,4,high,XLC,3.4353108230486873,5.090315407882451,1.7968561938727534,2.569978127903294,5.683750820620759,0.6241723331099402,-0.36410804352196013,2.3737416509532316,-2.3548377234007267,0.8842366226978982,3.6528232375447223,-0.874793677971053,0.47994871407746054,0.9953603304146741,-1.6739175314356758
LRCX,2020-04-20,0.0440470243256331,3-5%,True,2020,4,0,high,SMH,-8.66044103351651,-1.2447071129737086,-9.057850019886537,1.893297170962871,2.4894070750884456,-4.225249482742621,-1.038504944175389,3.651629030027448,-1.4771529341332967,-0.02249660226937289,0.7310752160238687,-3.2317305922470063,-0.8697947288730412,2.886816061458486,-1.443408030729243
MA,2020-04-20,0.031695985900191,3-5%,True,2020,4,0,high,SPY,-2.5344574473869286,-0.9295659546362911,-3.0310212344665355,2.0577634856741245,2.729118695656907,-0.28999155441497004,1.64064869221332,4.246620538525625,1.4062720394884654,2.7926803151798074,3.2177297033340713,0.43697855725792767,5.319191044733973,5.557544087160049,3.090618587427585
MO,2020-04-20,0.0435740231526452,3-5%,True,2020,4,0,high,XLP,-3.3529597735434735,-0.6398771485865096,-4.018427712023254,-3.2249765328258295,-1.510110461214187,-4.146401188990478,-1.586892594644429,-0.588685805049538,-2.9434387889981317,0.8958241025209368,1.2797542971730191,-0.9726159997016204,1.7404666252553547,2.9178382353544308,0.43512153818905386
MU,2020-04-20,0.0503282100363932,5-7%,True,2020,4,0,high,SMH,-4.585257162445444,-0.7603728558809197,-5.092172399699391,1.1751112986231105,1.8433161496169914,-1.4976993157277185,0.8525320711432194,3.041473844274223,0.04607521281878579,1.7511481447299637,2.1198113746533576,-0.9677464720643791,4.331790754193743,4.585248372820727,2.7188946167943318
V,2020-04-20,0.0313789800407219,3-5%,True,2020,4,0,high,SPY,-2.2469872207874886,-1.0047460018386412,-3.087326322330808,1.4431829859764544,2.1191058955493114,-0.7916228486752219,1.3153109524134399,3.769335279134012,1.211792399446887,1.887715309019744,2.758493938389872,-0.1278813252381772,4.591397655636031,4.950678859078916,2.6367079520571934
PG,2020-04-20,0.0328013785163499,3-5%,False,2020,4,0,high,XLP,-0.7628508960078717,-0.248752426334109,-1.7993351545613545,-0.9950223577321893,-0.26533971714177707,-1.509120827405952,-0.9950223577321893,-0.7711445414117057,-2.1144240917303714,-1.509120827405952,-0.6965143851729638,-1.6417875228779022,-2.6119415967943427,-1.169150954025433,-3.067990874839144
SO,2020-04-20,0.0337567844127237,3-5%,True,2020,4,0,high,XLU,-0.0540226543423894,0.5222418906939863,-2.0349311692030247,2.7372600237304034,3.781743805118354,1.2605812683727846,2.2870529185697874,3.547634186942572,1.0264716501970028,3.961823899336503,4.790203324124387,1.3686334466728178,5.312445214818373,6.663066530300221,4.394025742921404
LMT,2020-04-20,0.04557798775983,3-5%,True,2020,4,0,high,XLI,-2.5495131211413558,2.434700894519204,-3.1836282877512834,-0.7332787821956233,0.1904989438183069,-2.0563150905568817,-1.69097377762647,0.43318381543397955,-1.8318909136519235,-0.3757737202880418,0.22181209323068884,-2.6695495151120574,-1.2108202380739064,0.2165958895518738,-1.3595656614524554
XOM,2020-04-20,0.0472003900488126,3-5%,True,2020,4,0,high,XLE,-0.534242882643865,2.3069469545876853,-3.7639612082900675,2.3069469545876853,4.249635714014421,1.6512877613804156,5.512385723509494,8.450703051109354,3.958234715968101,6.1923244734411576,9.009225490477624,4.735310219738786,6.702278535889938,7.625059170419135,2.549779575714517
NEE,2020-04-20,0.0351254531366614,3-5%,True,2020,4,0,high,XLU,-0.9216794056566502,0.23567928839496322,-2.7566192647332843,4.023398650745702,4.667310428603022,0.1346711268918499,1.4856271917130348,4.2674968913773315,1.0605632195563208,0.8795910662522832,1.826520906839968,-0.6986253347271987,2.52093997633831,3.6656734529244117,1.607673101139362
