ticker,event_date,drop_pct,d0_minute_of_low,d0_rebound_low_to_close,d0_pct_volume_after_low,d0_near_low_retest_count,d1_pct_bars_above_vwap,d1_longest_streak_above_vwap,d1_last90_logprice_slope,d1_full_day_trend_r2,target_distance_over_atr20,num_droppers_3pct,num_droppers_5pct,frac_droppers_3pct,d1_return_vs_sector
MCD,2020-04-15,0.0334257784208932,115.0,0.0022564449709481,0.6936631374374035,12.0,0.8897435897435897,345.0,8.97461682330298e-05,0.7758886145924364,0.8339530120768057,41,12,0.4141414141414141,-0.0026594359067573237
MDT,2020-04-15,0.0383398949646447,161.0,0.0154391821406216,0.6053736784955119,3.0,0.2282051282051282,24.0,-5.1988104918290504e-05,0.0671777192732718,0.8833624074442378,41,12,0.4141414141414141,-0.03848422527574824
MMM,2020-04-15,0.0331690403247474,385.0,0.0021394064872326,0.0606148665120056,1.0,0.3205128205128205,37.0,4.8177555352433314e-05,0.0238859420880775,1.0088447192605612,41,12,0.4141414141414141,0.00708905773280788
MS,2020-04-15,0.0366281751659958,0.0,0.0218143123171055,1.0,0.0,0.8794871794871795,333.0,-1.8149916614413144e-05,0.4924112989533799,0.7059797310789444,41,12,0.4141414141414141,0.016510183615981666
RTX,2020-04-15,0.0421084659077918,137.0,0.0179650498121834,0.5652117169343699,1.0,0.4538461538461538,42.0,9.926486269444636e-05,0.0001984299494139,0.5462706713941323,41,12,0.4141414141414141,0.01080540966334198
SCHW,2020-04-15,0.0425297142906506,57.0,0.0293768545994064,0.8157566532659196,2.0,0.4923076923076923,69.0,-1.4328396710084908e-05,0.030838126521134,0.6693736575123382,41,12,0.4141414141414141,0.015532846147688684
SO,2020-04-15,0.0527118747517213,380.0,0.0073900504686374,0.1460512959815644,0.0,0.2282051282051282,21.0,-9.08126092234421e-06,0.051937415776748,0.6814486301064102,41,12,0.4141414141414141,-0.010369032336561723
SPG,2020-04-15,0.09638374581988,161.0,0.0225735408469216,0.4576238277023612,1.0,0.0153846153846153,5.0,-6.640906069997611e-05,0.9430117756673456,0.3244713684000305,41,12,0.4141414141414141,-0.1261043555958904
T,2020-04-15,0.0334083333765984,380.0,0.0046728971962617,0.0919754796033124,1.0,0.6153846153846154,113.0,7.120497314824793e-05,0.195355053465383,0.9666667418357712,41,12,0.4141414141414141,-0.0016678788837727332
USB,2020-04-15,0.0689943424202336,107.0,0.0161536117037488,0.6403327888189897,1.0,0.0205128205128205,8.0,-2.360575884918829e-05,0.6819333356801214,0.5742413429333335,41,12,0.4141414141414141,-0.02895280816280832
V,2020-04-15,0.0495933377933528,68.0,0.0067293119127009,0.6652921447327989,1.0,0.0923076923076923,21.0,1.7393461131537544e-05,0.3515334376245309,0.7945795666282702,41,12,0.4141414141414141,-0.026154850827171505
WFC,2020-04-15,0.0576540673798389,109.0,0.0077958894401135,0.6178281870429577,2.0,0.0,0.0,9.08726584889916e-06,0.3637627779368833,0.5926823035319787,41,12,0.4141414141414141,-0.03694886836775324
XOM,2020-04-15,0.0459580662011351,104.0,0.0286947689182324,0.6234522707553473,5.0,0.041025641025641,9.0,7.042603929848591e-05,0.5499498266111817,0.6678041437662519,41,12,0.4141414141414141,0.009876673014441506
BA,2020-04-16,0.0804219110698347,388.0,0.000931343283582,0.0204363514535288,1.0,0.9025641025641026,121.0,0.0002277138209062,0.4059153516896626,0.4086367061324434,15,4,0.1515151515151515,0.10024351998315684
BAC,2020-04-16,0.0347003352515409,174.0,0.0154101469890943,0.4142221641902043,2.0,0.9230769230769232,310.0,0.0002549113131953,0.651442036720107,0.7100122877281141,15,4,0.1515151515151515,0.03417838931246986
C,2020-04-16,0.054596363025313,350.0,0.0099750623441396,0.1420965756885742,1.0,0.9205128205128204,311.0,0.0002434412118297,0.8717277888521371,0.6156296240985019,15,4,0.1515151515151515,0.06901194533541966
COF,2020-04-16,0.0492395480555414,341.0,0.0119409026512853,0.2257847797867591,2.0,0.6076923076923076,64.0,0.000122067761095,0.1246084452830486,0.5178757854948457,15,4,0.1515151515151515,0.03972520895021625
COP,2020-04-16,0.0350932000416536,50.0,0.0183486238532109,0.874639571332873,1.0,0.8948717948717949,306.0,0.0002331850838312,0.6230782350343467,0.5649247147583976,15,4,0.1515151515151515,0.028633101610695988
CVX,2020-04-16,0.0303067046277379,218.0,0.0149727191980713,0.5019841293211792,2.0,0.9692307692307692,310.0,0.0002980773797091,0.6956548237825233,0.6862698144553288,15,4,0.1515151515151515,-0.016462404173252843
DE,2020-04-16,0.0396127463384995,70.0,0.0101937592405261,0.7480953036312816,2.0,0.8530927835051546,270.0,0.0002051424522423,0.3029308234448743,0.7723544319872585,15,4,0.1515151515151515,0.0185313227938817
GE,2020-04-16,0.0400000141298702,382.0,0.0064516129032259,0.0629136209821733,1.0,0.8128205128205128,279.0,0.0003304433733837,0.7033367518332374,0.5667496680371705,15,4,0.1515151515151515,0.04919841141331305
GM,2020-04-16,0.0364727153159744,50.0,0.0148382388713208,0.7492977295204256,0.0,0.8333333333333334,191.0,0.0001321406871805,0.4103562469959011,0.6246179203000711,15,4,0.1515151515151515,0.05012871051366852
JPM,2020-04-16,0.038109913532129,340.0,0.0031016657093623,0.1684013673080033,3.0,0.9333333333333332,310.0,0.0003087188571726,0.6728205640515905,0.7153933911000417,15,4,0.1515151515151515,0.037232534934744876
MA,2020-04-16,0.0403671912199007,186.0,0.0074373748518654,0.4226792898956248,4.0,0.3743589743589743,63.0,0.0001796678764057,0.0189335501857945,0.7642372610209128,15,4,0.1515151515151515,0.02651837602252982
SPG,2020-04-16,0.1326364355549218,340.0,0.0188063711379773,0.226697330628041,0.0,0.0307692307692307,7.0,-0.0001376649490182,0.6992103932065925,0.3565753902512349,15,4,0.1515151515151515,0.02459650898417287
USB,2020-04-16,0.0465046822459215,338.0,0.012420382165605,0.1996295144037211,2.0,0.9051282051282052,309.0,0.0002045660106204,0.7125962301824837,0.6256025897170715,15,4,0.1515151515151515,0.05055321237460886
WFC,2020-04-16,0.0545007424508664,175.0,0.0086271567891973,0.3917703159106631,6.0,0.341025641025641,28.0,0.0002061240098619,0.0253878949344555,0.6379386766925775,15,4,0.1515151515151515,0.002754553412172678
XOM,2020-04-16,0.0328556825938132,321.0,0.005394297456974,0.2388672268585488,2.0,0.9846153846153848,326.0,0.0003464117538793,0.6960745169144662,0.7177487038942438,15,4,0.1515151515151515,-0.0022645108396566194
NFLX,2020-04-17,0.036910499108019,316.0,0.0201473371996288,0.1905246688606432,1.0,0.617948717948718,139.0,-5.8921238566966814e-05,0.0449337647577315,1.1173048881370236,1,0,0.0101010101010101,0.04344231056011272
AMAT,2020-04-20,0.0483082642475176,389.0,0.0001975894092076,0.0206999816262513,0.0,0.1512820512820512,35.0,-0.0001268024991992,0.1688741801653819,0.7644915671571862,24,2,0.2424242424242424,-0.0006513779543969589
AXP,2020-04-20,0.0386771630280883,327.0,0.0159632361833355,0.2819620102212761,2.0,0.9435897435897436,177.0,2.412681975163239e-05,0.1247995017201497,0.5641398526937916,24,2,0.2424242424242424,0.002633082590011049
BA,2020-04-20,0.0674675285042106,349.0,0.0075789473684211,0.1020468834161652,2.0,0.1666666666666666,51.0,-8.235842381892646e-05,0.3698413700074422,0.3762247586525796,24,2,0.2424242424242424,-0.027084929346578357
BAC,2020-04-20,0.0335051831460191,349.0,0.0139765554553652,0.212756959293266,1.0,0.1025641025641025,33.0,0.0001272185489376,0.6919181963499894,0.7012314402782875,24,2,0.2424242424242424,-0.005949773474249187
BKNG,2020-04-20,0.0402755201744905,295.0,0.0001276595744681,0.0432277970336177,0.0,0.0935672514619883,10.0,-5.089460384540537e-05,0.1174023913814864,0.712042623490287,24,2,0.2424242424242424,-0.02321494559937265
C,2020-04-20,0.0316832215012953,0.0,0.0262329485834207,1.0,1.0,0.1282051282051282,34.0,0.000180087870704,0.4838473334430209,0.5777623288283853,24,2,0.2424242424242424,-0.02316944004818111
CVX,2020-04-20,0.041298595270633,4.0,0.0172980874649775,0.9487938390026284,1.0,0.8487179487179487,177.0,5.129313120224585e-05,0.1731427089193745,0.6485863349027555,24,2,0.2424242424242424,-0.005460096449460328
DIS,2020-04-20,0.0409827931140401,336.0,0.0022549019607842,0.1566029431894997,8.0,0.5128205128205128,55.0,0.0001029780952989,0.0224505404339908,0.8419113645658113,24,2,0.2424242424242424,0.014658163396129797
DUK,2020-04-20,0.0382907547910016,337.0,0.0008085008085008,0.2784917527303522,5.0,0.2358974358974359,29.0,0.0001017529100968,0.3904489929338528,0.9179552993853144,24,2,0.2424242424242424,0.0025192371820605963
GE,2020-04-20,0.0482457072816704,5.0,0.0085139318885447,0.9527525444488186,5.0,0.935897435897436,181.0,-4.740317957697866e-05,0.40915433557568,0.5625000309741026,24,2,0.2424242424242424,0.018999713216276803
GILD,2020-04-20,0.0325038194663021,382.0,0.0075635461872287,0.0589197824177241,0.0,0.1692307692307692,66.0,-6.888634823964784e-05,0.5007954474587593,1.0336011693913425,24,2,0.2424242424242424,-0.0031898200162377988
JPM,2020-04-20,0.0364572516240518,349.0,0.0131549856290074,0.1784330886970092,1.0,0.2461538461538461,47.0,3.888537298361874e-05,0.3475789781155484,0.6934768316941421,24,2,0.2424242424242424,0.0032680482302953617
KO,2020-04-20,0.0318352590569094,389.0,0.0060462103217446,0.0436687583250124,0.0,0.3256410256410256,122.0,8.123989928930814e-05,0.4784093358903909,0.998457698545035,24,2,0.2424242424242424,-0.00347098201714946
LMT,2020-04-20,0.04557798775983,388.0,0.0006774714680286,0.031071905761732,0.0,0.0257731958762886,9.0,9.78808635074158e-05,0.6664873969374624,0.976711987010492,24,2,0.2424242424242424,-0.0018872205861485414
LRCX,2020-04-20,0.0440470243256331,336.0,0.002215213636705,0.2107932532529669,6.0,0.0335917312661498,4.0,-0.0002174072458638,0.6860407235107004,0.6574917294038821,24,2,0.2424242424242424,-0.04182819222915046
MA,2020-04-20,0.031695985900191,336.0,0.009011895702327,0.2015324612365773,3.0,0.3871794871794872,78.0,-6.5376560780241856e-06,0.0421192857828041,0.7757863724991213,24,2,0.2424242424242424,0.0050186548230981565
MO,2020-04-20,0.0435740231526452,326.0,0.0098191214470282,0.2501591463914597,1.0,0.3743589743589743,115.0,-5.763170670583483e-06,0.6008725729174547,0.8981436905233059,24,2,0.2424242424242424,-0.012285390813156938
MU,2020-04-20,0.0503282100363932,380.0,0.0023094688221709,0.0632195961351567,1.0,0.2128205128205128,48.0,-0.0001365193996605,0.0214342244789487,0.7001354844110254,24,2,0.2424242424242424,-0.001076353518439821
NEE,2020-04-20,0.0351254531366614,380.0,0.0031209143435535,0.1260231096505646,2.0,0.1923076923076923,38.0,0.000151458398239,0.1562557130729929,0.8168916703230968,24,2,0.2424242424242424,0.0072666562029892745
PG,2020-04-20,0.0328013785163499,389.0,8.29600132734587e-05,0.0236135714457838,0.0,0.5615384615384615,185.0,3.3758791501433064e-05,0.4038701396539792,1.1438263758737914,24,2,0.2424242424242424,0.01361569796219908
SO,2020-04-20,0.0337567844127237,337.0,0.0056139080043462,0.2564921576278001,1.0,0.7205128205128205,102.0,0.0001058560754818,0.2384070955030975,0.7665746502596735,24,2,0.2424242424242424,0.015943223716131882
SPG,2020-04-20,0.0408053660800946,6.0,0.0302450229709034,0.9158587086781016,0.0,0.3846153846153846,65.0,0.0001233103201364,0.0067767000656793,0.37748348794093,24,2,0.2424242424242424,0.009716519557407821
V,2020-04-20,0.0313789800407219,336.0,0.007107843137255,0.1827619348851372,3.0,0.3358974358974358,18.0,3.20232329542192e-05,0.1010155765122217,0.87663829336206,24,2,0.2424242424242424,0.007893357089092667
XOM,2020-04-20,0.0472003900488126,0.0,0.0155402072027628,1.0,1.0,0.6487179487179487,109.0,4.095546003080748e-05,0.0353332571823399,0.6925288267283157,24,2,0.2424242424242424,0.01229189033046263
AAPL,2020-04-21,0.0309103303541969,133.0,0.0110386919338432,0.5378282267360016,1.0,0.7282051282051282,240.0,3.35734394982372e-05,0.8128573964242173,1.3328507288088989,56,12,0.5656565656565656,-0.009698996332703214
ABBV,2020-04-21,0.043219399282588,135.0,0.0042489377655585,0.5937615447786302,6.0,0.7846153846153846,280.0,-7.699315955529099e-05,0.467401604396983,1.1631925729514627,56,12,0.5656565656565656,-0.0014541604948345999
ABT,2020-04-21,0.0403060913085937,140.0,0.0045930356761374,0.5068362963212432,3.0,0.9666666666666668,350.0,3.84694670167042e-05,0.4178888773873369,1.1615961676646709,56,12,0.5656565656565656,-6.232908116121649e-05
ACN,2020-04-21,0.0486436976810815,384.0,0.0031983585782391,0.1128544738489276,2.0,0.7666666666666667,114.0,5.809160912077012e-05,0.4270627795154524,0.9414079234778764,56,12,0.5656565656565656,-0.0019891297672116615
ADBE,2020-04-21,0.0460740385741899,128.0,0.0117155069032317,0.590383480696826,4.0,0.6015424164524421,82.0,5.535928786832755e-05,0.1624798000194013,1.0874622673120082,56,12,0.5656565656565656,-0.01485442313259
AMAT,2020-04-21,0.0454275960604115,384.0,0.001244555071562,0.066391576087297,2.0,0.9846153846153848,384.0,0.0001217492375366,0.918437305689889,0.8518882059809366,56,12,0.5656565656565656,0.021703221620046786
AMD,2020-04-21,0.071090099437913,108.0,0.0293717175646761,0.5562614379108628,0.0,0.8307692307692308,270.0,1.1056182831015614e-05,0.760238146458376,0.9104526484384337,56,12,0.5656565656565656,0.00018030370321509004
AVGO,2020-04-21,0.0411568747779941,338.0,0.0034436776970512,0.2820314975092264,3.0,0.9282051282051282,344.0,2.322660457462995e-05,0.8794818411283644,0.9039240165371716,56,12,0.5656565656565656,-0.006761397564141847
BA,2020-04-21,0.0506928399718433,188.0,0.0063492063492065,0.4077956661648011,4.0,0.0948717948717948,10.0,-6.044314537243263e-05,0.8207683507452299,0.3896568845602214,56,12,0.5656565656565656,-0.020481055393176795
BAC,2020-04-21,0.0382222493489583,270.0,0.0065116279069767,0.3318428447175317,5.0,0.1589743589743589,35.0,7.400905119955497e-05,0.5394184646591296,0.7674419347372174,56,12,0.5656565656565656,-0.003409437917093028
BK,2020-04-21,0.0329579996695535,308.0,0.0093216692958553,0.3563833835874904,3.0,0.258974358974359,74.0,0.0001032516176672,0.0518415812632273,0.9110028711493228,56,12,0.5656565656565656,-0.001998790229184255
BKNG,2020-04-21,0.0491700689629174,179.0,0.0175117655989067,0.4473705727754369,1.0,0.3855799373040752,99.0,5.416870925790317e-05,0.1240557827644774,0.7552681975538236,56,12,0.5656565656565656,-0.012036186987835373
C,2020-04-21,0.0554419159228902,263.0,0.0121743364986608,0.3193624934353147,4.0,0.1358974358974359,26.0,8.256523367434626e-05,0.0013140110645613,0.6213770669631172,56,12,0.5656565656565656,0.005314293770308787
CAT,2020-04-21,0.0414485171312863,9.0,0.0116022099447514,0.9052809200259164,1.0,0.1358974358974359,42.0,7.7939248414139e-05,0.0365648632494132,0.8399636485839803,56,12,0.5656565656565656,-0.0033136236436115407
CMCSA,2020-04-21,0.0403117610581551,336.0,0.0053475935828877,0.2966842202029021,1.0,0.2230769230769231,32.0,-5.715670392150384e-05,0.137409362947898,1.0858523282666903,56,12,0.5656565656565656,-0.026344791925653865
COF,2020-04-21,0.0503062769297486,308.0,0.00667576700511,0.3056121820497441,3.0,0.2,35.0,0.0001214687155061,0.0630135809466477,0.5213035246707184,56,12,0.5656565656565656,-0.0037663870062043525
COP,2020-04-21,0.0399190361671263,5.0,0.0180926096289482,0.9496250989095092,1.0,0.4384615384615384,72.0,-3.8748751102619183e-05,0.1046817970780262,0.611256884968053,56,12,0.5656565656565656,0.018339536198812345
COST,2020-04-21,0.0344462973036905,119.0,0.0064641133140688,0.5224860638234132,4.0,0.9102564102564102,305.0,1.1593174862831094e-05,0.935250734405268,1.6323915624379144,56,12,0.5656565656565656,0.017200889658713026
CRM,2020-04-21,0.0749569756696556,125.0,0.0167567567567565,0.5288877544418782,1.0,0.7128205128205128,271.0,0.0001064481170309,0.7303680927847568,1.0358319327731094,56,12,0.5656565656565656,-0.014724646923102824
CSCO,2020-04-21,0.0467795400949423,133.0,0.0032170254887404,0.5995717277068041,3.0,0.8333333333333334,278.0,7.015884668721519e-05,0.6869029037336167,1.159721976445097,56,12,0.5656565656565656,0.0076451956263230425
CVS,2020-04-21,0.033525828480466,336.0,0.0048357512089378,0.2541753469448909,3.0,0.4230769230769231,100.0,-4.1551052807646665e-05,0.0228095864559898,1.1038960638424138,56,12,0.5656565656565656,-0.01360728448364057
GILD,2020-04-21,0.0335959055521166,380.0,0.0023000255558394,0.0695244247104183,3.0,0.8307692307692308,299.0,1.307626319765847e-05,0.8714849780390952,1.081249934181258,56,12,0.5656565656565656,0.020133458702174423
GM,2020-04-21,0.0509383124395697,291.0,0.0119161105815062,0.3143387312971204,4.0,0.0846153846153846,18.0,7.569156376959503e-05,0.1932182701222163,0.6526670204597329,56,12,0.5656565656565656,-0.019369652782868174
GOOG,2020-04-21,0.0396886200464517,108.0,0.0046870737614801,0.5498585305949263,0.0,0.9845758354755784,383.0,-0.000136365588013,0.6763583887098541,1.287197269204069,56,12,0.5656565656565656,0.011628820342429513
GOOGL,2020-04-21,0.0388454547736877,107.0,0.0042157676348546,0.5571792642133866,1.0,0.9818652849740932,223.0,-0.0001281765135712,0.6754437537767956,1.2724460933316668,56,12,0.5656565656565656,0.01125024457248669
GS,2020-04-21,0.036529914417137,336.0,0.0009213405505008,0.2213031530651797,5.0,0.3307692307692307,79.0,0.0001017488847638,0.0670869655000704,0.955288710834229,56,12,0.5656565656565656,0.001681740525818931
IBM,2020-04-21,0.0303131223979453,5.0,0.0419418168838121,0.9232120610131044,1.0,0.5102564102564102,183.0,-1.1595149780154642e-05,0.5395823736131129,1.0576444776642109,56,12,0.5656565656565656,-0.01666288306404784
INTC,2020-04-21,0.0476512281223761,116.0,0.0071517968889682,0.6197228685118452,3.0,0.958974358974359,228.0,5.68093119658197e-05,0.786695210507253,0.993224225388269,56,12,0.5656565656565656,0.009850040659388215
INTU,2020-04-21,0.0562500231193773,191.0,0.0110786462137815,0.480809696216956,1.0,0.9728260869565216,350.0,8.334620260556593e-05,0.8658101599859485,1.0318729934429596,56,12,0.5656565656565656,0.020498097161252282
ISRG,2020-04-21,0.0418652431685621,179.0,0.0204918032786884,0.525188425136531,1.0,0.922437673130194,316.0,-1.9175439109963607e-06,0.651990468718777,0.9148115677071244,56,12,0.5656565656565656,0.015943378034261713
LIN,2020-04-21,0.0330810546875,371.0,0.0129671574178935,0.1617485827741418,0.0,0.8198924731182796,162.0,4.636600057021298e-05,0.2247600916013369,1.1189641750088928,56,12,0.5656565656565656,-0.0044551293761618815
LLY,2020-04-21,0.0324481610687631,315.0,0.0089161878343571,0.3312244164257384,2.0,0.8946015424164524,173.0,-4.36049259357716e-05,0.4797452271277003,1.2575721704779623,56,12,0.5656565656565656,0.011195350408565119
LRCX,2020-04-21,0.086604410335165,377.0,0.0034629179206002,0.1049523104767494,1.0,0.9923076923076924,384.0,0.0001624617511022,0.9334317162527334,0.7513952499457325,56,12,0.5656565656565656,0.0590349615633905
MDLZ,2020-04-21,0.0450551462289875,385.0,0.0017647058823531,0.0791481764478066,2.0,0.9615384615384616,344.0,7.717440846202756e-05,0.5944776151900448,1.3549559919109408,56,12,0.5656565656565656,0.01267107712498361
MDT,2020-04-21,0.038703961687426,380.0,0.0029804727646454,0.1055952029992379,1.0,0.8666666666666667,297.0,1.1731185560389731e-05,0.2967429639915514,0.9655170073636258,56,12,0.5656565656565656,-0.030941621092948846
META,2020-04-21,0.0417414845832216,106.0,0.0138362179578568,0.5855316303828727,2.0,0.9076923076923076,340.0,-5.429061322544444e-05,0.7693237304241343,1.19985502796172,56,12,0.5656565656565656,0.04030830514805084
MO,2020-04-21,0.0335295977354347,389.0,0.0063999999999999,0.0691127590771498,0.0,0.7282051282051282,139.0,3.686613927438231e-07,0.2921566115061592,0.9196884852681108,56,12,0.5656565656565656,-0.008322609359621813
MRK,2020-04-21,0.0546329819789056,380.0,0.0040915483953458,0.1196358052823289,2.0,0.953846153846154,300.0,5.6923775705198294e-05,0.7188040033153646,1.205851398822846,56,12,0.5656565656565656,0.002808391745307892
MS,2020-04-21,0.036757034019223,288.0,0.010667396061269,0.3348438200960263,5.0,0.6794871794871795,84.0,7.41940142360041e-05,0.4343336369525293,0.8046393215342634,56,12,0.5656565656565656,0.012471565155848907
MSFT,2020-04-21,0.0413571937355461,133.0,0.0093901518389598,0.5077324564203342,1.0,0.8666666666666667,286.0,1.2150144653274402e-05,0.8713037816788367,1.2956990900783676,56,12,0.5656565656565656,-0.004537612533046964
MU,2020-04-21,0.0458525716244544,105.0,0.0040063129780258,0.5727761100767281,5.0,0.7923076923076923,202.0,4.819419769700485e-05,0.6939081222235977,0.788613501424825,56,12,0.5656565656565656,0.003862850408191454
NKE,2020-04-21,0.0307167750940459,385.0,0.0012927488541543,0.0644849011486106,1.0,0.9769230769230768,369.0,9.89912033193644e-06,0.8295647625957621,1.0516527922720125,56,12,0.5656565656565656,0.020343681492334564
NOW,2020-04-21,0.0452621658427196,195.0,0.0254643605497746,0.4252990109826313,1.0,0.7875647668393783,286.0,-7.441865234776538e-05,0.8049793035468353,0.8599678603622483,56,12,0.5656565656565656,-0.0009640435887146026
NVDA,2020-04-21,0.0611043272860093,105.0,0.007674740743514,0.5755468294523937,4.0,0.964102564102564,263.0,2.1375292453001667e-05,0.7608035337750716,0.9058085937492922,56,12,0.5656565656565656,0.0052326217738529746
ORCL,2020-04-21,0.048228500862181,380.0,0.0037167449139281,0.0921545786841346,1.0,0.8307692307692308,151.0,5.297534280874751e-05,0.6305218431077974,1.3222867839614427,56,12,0.5656565656565656,-0.019792770512313318
PM,2020-04-21,0.0595888862175971,345.0,0.0094972067039107,0.1769854612719916,1.0,0.3487179487179487,124.0,-1.0633312769451954e-05,0.0984813595648618,1.0252593075293357,56,12,0.5656565656565656,0.0011445074194769145
QCOM,2020-04-21,0.0332391508794697,389.0,0.0,0.032104949703442,0.0,0.8666666666666667,269.0,6.336136326182807e-05,0.9301967387608144,1.031349208991664,56,12,0.5656565656565656,-0.016976689436151604
RTX,2020-04-21,0.0358572131530379,133.0,0.0088495575221239,0.5590433704975303,2.0,0.0153846153846153,2.0,2.8634056894501165e-05,0.2805845725831052,0.6748265979504806,56,12,0.5656565656565656,0.0022640840417142982
SBUX,2020-04-21,0.0345193638430106,189.0,0.014078617228882,0.4307546499718333,1.0,0.9435897435897436,345.0,0.0001169410255708,0.9371796870880068,0.9471625344429736,56,12,0.5656565656565656,0.04348621967902622
T,2020-04-21,0.0358296000898619,130.0,0.0067307692307692,0.6008708596507653,1.0,0.0025641025641025,1.0,6.121815463285204e-05,0.4556159176202689,1.1017963134356454,56,12,0.5656565656565656,-0.040296131951381486
TMUS,2020-04-21,0.0302423965629213,107.0,0.0130081300813009,0.5908547088262612,4.0,0.8666666666666667,336.0,3.758747707321244e-05,0.7474785266267645,1.256588787845742,56,12,0.5656565656565656,0.006803109297418786
TSLA,2020-04-21,0.0799077799617374,105.0,0.0191899553273275,0.6045603954381271,0.0,0.558974358974359,169.0,0.0001427020765427,0.6208263597977051,0.7483628676584245,56,12,0.5656565656565656,0.04453910361675795
TXN,2020-04-21,0.0420514883236674,380.0,0.0039436619718309,0.1090066541798171,1.0,0.6256410256410256,109.0,0.0002382245869932,0.286448804466704,1.054823099850294,56,12,0.5656565656565656,-0.008399650964913574
UBER,2020-04-21,0.035473571516675,105.0,0.0218045112781954,0.5546638250010861,1.0,0.6948717948717948,213.0,8.255407807938097e-05,0.6380418505903984,0.6382641159943693,56,12,0.5656565656565656,0.017059384958500567
USB,2020-04-21,0.0443795754091582,327.0,0.010185185185185,0.2146542675525886,1.0,0.3769230769230769,56.0,0.0001217532403436,0.0222423161390744,0.6483753106407814,56,12,0.5656565656565656,0.005084432717013643
WFC,2020-04-21,0.0303468259872389,1.0,0.0120754716981132,0.9705729618425044,11.0,0.0564102564102564,22.0,4.782007459052157e-05,0.6823268963479532,0.6655891441815419,56,12,0.5656565656565656,-0.012293493484200613
GILD,2020-04-23,0.0434140804979495,233.0,0.0456989247311827,0.4238439445290327,0.0,0.6538461538461539,243.0,-7.852796115872524e-05,0.795994515309174,1.0042874771142225,3,0,0.0303030303030303,0.010473925227869163
TMO,2020-04-23,0.0449357452153676,382.0,0.0022196517335166,0.0857611085489977,1.0,0.8589743589743589,265.0,3.4915694518981083e-05,0.8220125688451688,1.3287327812259786,3,0,0.0303030303030303,0.012113346242205392
TSLA,2020-04-23,0.0361694627790739,383.0,0.0035555302717846,0.0332897323727042,1.0,0.7538461538461538,230.0,8.804385561415647e-05,0.6968740454145969,0.7692307147462173,3,0,0.0303030303030303,0.010721699154135234
BA,2020-04-24,0.0635981517080725,150.0,0.0052209148289565,0.5097788217141596,1.0,0.9051282051282052,209.0,-9.743800799693573e-05,0.4395138251320682,0.474890035342017,3,1,0.0303030303030303,-0.02717580771213035
GE,2020-04-24,0.0398773157370693,388.0,0.0023999999999999,0.0520458920193501,1.0,0.4692307692307692,111.0,7.785293814901176e-05,0.2309558799439039,0.6925566606017932,3,1,0.0303030303030303,0.0023067841139208234
SPG,2020-04-24,0.0312323574742298,173.0,0.0588114332716429,0.3728169192545808,1.0,0.9769230769230768,373.0,-0.0001038500906709,0.8241706719620535,0.4556609511547887,3,1,0.0303030303030303,0.08168070442894182
ABT,2020-04-28,0.0367561661499783,387.0,0.0013685881644496,0.0537157239651719,1.0,0.9128205128205128,181.0,6.851071465812515e-05,0.4259571446961094,1.3294415635863346,10,1,0.101010101010101,0.0023345676811190597
ADBE,2020-04-28,0.0431850438822632,384.0,0.0026460594762005,0.0593572873717719,2.0,0.9615384615384616,271.0,9.688703929044208e-05,0.4144800065263043,1.2426062717255382,10,1,0.101010101010101,0.006100465101401165
GOOG,2020-04-28,0.0330830544894061,388.0,0.000649245252394,0.0227307338824066,0.0,0.7589743589743589,175.0,5.3695052049555385e-06,0.6332050986500717,1.3908322047776247,10,1,0.101010101010101,0.0390192913975107
GOOGL,2020-04-28,0.0301134341604963,388.0,0.0015686210764151,0.0186290935818059,0.0,0.6871794871794872,168.0,2.2403124832133683e-05,0.5195042642672445,1.3791050381242231,10,1,0.101010101010101,0.04053998330769937
MRK,2020-04-28,0.0333413308426804,7.0,0.0125982287638768,0.9144678487750344,7.0,0.6410256410256411,219.0,6.040235743161613e-05,0.2908204387170955,1.3387496924788764,10,1,0.101010101010101,-0.011681585758642754
NFLX,2020-04-28,0.041648892870541,387.0,0.0021838618590104,0.0244873365083437,1.0,0.946153846153846,208.0,5.68116495398239e-05,0.2562499843870632,1.1365132725872502,10,1,0.101010101010101,-0.028411467210219143
NOW,2020-04-28,0.0408295594284332,389.0,0.0007437960646428,0.0168805563759963,0.0,0.9974358974358974,389.0,0.0001550984501761,0.5957671762513238,1.029727182655924,10,1,0.101010101010101,0.04676104775929413
TMUS,2020-04-28,0.0326696854148406,389.0,0.0003094678972568,0.031383947949288,0.0,0.8666666666666667,336.0,1.1107058666334503e-05,0.8403856049403172,1.4466945430429683,10,1,0.101010101010101,-0.03279160727205399
TSLA,2020-04-28,0.0370954773235768,86.0,0.0164135907703286,0.5710040159929443,1.0,0.4948717948717949,84.0,8.17163806250665e-05,0.2122854427166038,0.804894702438838,10,1,0.101010101010101,0.018774610017692428
UPS,2020-04-28,0.0596782307602001,381.0,0.0027032647119982,0.070929163699337,1.0,0.6051282051282051,181.0,2.3565107056176748e-05,0.1290594760661235,1.2417316088662658,10,1,0.101010101010101,-0.022453637137162086
AMD,2020-04-29,0.033327301928659,283.0,0.0176336746302616,0.202347951634921,0.0,0.258974358974359,43.0,4.85341284617569e-05,0.7754343229498952,0.918933057591682,3,0,0.0303030303030303,0.013414739308506118
