ticker,event_date,success,days_to_hit,hit_5_by_5,hit_5_by_10,hit_5_by_60,speed_label,max_5d_high_ret,max_5d_day,ret_per_day_5d,d2_high_ret,d3_high_ret,d4_high_ret,d5_high_ret,drop_pct,final_return,max_drawdown,d0_minute_of_low,d0_rebound_low_to_close,d0_pct_volume_after_low,d0_near_low_retest_count,d1_pct_bars_above_vwap,d1_longest_streak_above_vwap,d1_last90_logprice_slope,d1_full_day_trend_r2,d1_return_vs_sector,target_distance_over_atr20,num_droppers_3pct,num_droppers_5pct,score,tier
BA,2020-03-18,True,2.0,True,True,True,FAST_WIN,0.9085047331371132,6.0,0.18170094662742264,0.09507727973158524,0.17173266744982937,0.3095896047839295,0.7886603818445238,0.1792331247736041,0.0366081399477615,-0.0675237736248033,243.0,0.14483146067415742,0.34158562288526745,1.0,0.8461538461538461,148.0,-0.0001531860922289542,0.28010857694750635,-0.06049806355574772,0.21326609910252708,66,49,-100,VETO
BAC,2020-03-18,True,6.0,True,True,True,FAST_WIN,0.08254716684063725,6.0,0.01650943336812745,0.030188649368694614,-0.07216984111246645,-0.002358544462724201,0.042452810667044774,0.054140066036958,0.0197210115130823,-0.1303511723175193,292.0,0.0548223350253807,0.34454567165129185,3.0,0.9307692307692308,356.0,-1.0298414122558206e-06,0.6868385785687164,-0.012642651789505688,0.48029007606407526,66,49,2,NO
BK,2020-03-18,True,4.0,True,True,True,FAST_WIN,0.10566660563151041,6.0,0.021133321126302083,0.043666648864746097,-0.03466669718424479,0.05300000508626302,0.09633331298828125,0.0403736774172526,0.0431154298070175,-0.044158569111842,314.0,0.08939393939393958,0.39496348563396605,0.0,0.6948717948717948,130.0,0.0002511533537462089,0.09385936060150046,0.010751766504429494,0.547627840153156,66,49,7,SMALLER_YES
BKNG,2020-03-18,True,2.0,True,True,True,FAST_WIN,0.21653741487723327,5.0,0.05413435371930832,0.09103808814339981,0.02908991687165873,0.07345488756499041,0.21653741487723327,0.098307368536094,0.0208470313306081,-0.066066848339536,319.0,0.06241952927846728,0.28881466458090804,1.0,0.7207446808510638,68.0,9.369312824974028e-05,0.11258200772963622,-0.13235170596172985,0.5112877241176073,66,49,-100,VETO
BLK,2020-03-18,True,5.0,True,True,True,FAST_WIN,0.1437991160531253,6.0,0.028759823210625056,0.012683734474327479,-0.10730819836610835,-0.06115358538547721,0.10728308449351233,0.0346468716405888,0.0642811252989554,-0.1230447121444207,132.0,0.15238594974998465,0.6848255258993835,1.0,0.8226221079691517,157.0,-3.746905201964355e-05,0.16360963944396423,0.03191746199636741,0.5601528253712695,66,49,4,NO
BMY,2020-03-18,True,5.0,True,True,True,FAST_WIN,0.0928468680937288,6.0,0.01856937361874576,0.03791757408088784,-0.007993428619189077,0.014552143290628636,0.0647673660200003,0.0711776384407515,0.0400079270378428,-0.0764331215027355,300.0,0.046230737192836324,0.31266881878991415,1.0,0.22564102564102564,40.0,-7.895282576362066e-05,0.22379340150082028,-0.005432607226528181,0.7861746522776897,66,49,-100,VETO
BRK-B,2020-03-18,True,5.0,True,True,True,FAST_WIN,0.08237929500687816,5.0,0.02059482375171954,0.014311885189050709,-0.04574072915840455,0.025532441612505008,0.08237929500687816,0.0808102514332769,0.0129899687001926,-0.0597888970808673,,,,,,,,,0.005255034764838591,,66,49,4,NO
C,2020-03-18,True,5.0,True,True,True,FAST_WIN,0.16775987962339584,6.0,0.033551975924679164,0.03405656684169622,-0.03758824133984796,0.03229058524231797,0.12764887616553247,0.0949068247161296,0.0881141657310553,-0.0285479249743401,302.0,0.1378124999999999,0.32791188934202986,0.0,0.9333333333333333,358.0,-9.289279200195185e-05,0.7538473852810985,0.0557505024284673,0.36901881098206696,66,49,2,NO
CL,2020-03-18,True,13.0,False,False,True,SLOW_WIN,0.0030007043310348995,2.0,0.0030007043310348995,0.0030007043310348995,-0.047711931468464384,-0.0115529520605031,-0.06646661971126434,0.0357549090591348,0.041512741280016,-0.1152312419918974,15.0,0.035807192042846214,0.9407819371903675,1.0,0.7051282051282052,208.0,-0.0003777464629941014,0.0008660330340677369,0.010551431247661336,0.7963913487836228,66,49,-100,VETO
CMCSA,2020-03-18,True,14.0,False,False,True,SLOW_WIN,0.03811908576075145,6.0,0.00762381715215029,0.004173681221265808,-0.03533670711466949,-0.015859716835667177,-0.03839734627578822,0.0664574159801483,0.0297086109169577,-0.0913676821191751,292.0,0.07844905320108198,0.32142725212536605,1.0,0.45384615384615384,152.0,-0.0003670465468060014,0.04350983807822606,-0.016136422547517088,0.7182614354410161,66,49,0,NO
COF,2020-03-18,True,4.0,True,True,True,FAST_WIN,0.3272806691239827,6.0,0.06545613382479654,0.04409859467240317,-0.028534365385175176,0.1098141378161278,0.18893216592267972,0.1784124491574131,0.044243772420496,-0.0458239009990459,108.0,0.17105263157894735,0.7314368225422824,0.0,0.9384615384615385,365.0,-0.00025377210292139144,0.7630064610997056,0.011880109117907989,0.326739652112023,66,49,4,NO
COP,2020-03-18,True,2.0,True,True,True,FAST_WIN,0.2723720663986888,5.0,0.0680930165996722,0.10941771083879363,0.053927282240638974,0.20633062349206538,0.2723720663986888,0.1363809494745164,0.1288045904925865,0.082928943733552,295.0,0.08781190019193863,0.31391149397223644,1.0,0.9333333333333333,201.0,-2.3029616471875845e-05,0.6730767876817143,0.05851639426628667,0.3214779682998489,66,49,7,SMALLER_YES
CVX,2020-03-18,True,2.0,True,True,True,FAST_WIN,0.34343961132761036,6.0,0.06868792226552208,0.05680435913749953,0.03502356085741686,0.17877682950596246,0.2744380583290416,0.2212477389190845,0.0425068153500094,-0.0150771667186264,368.0,0.008977443691692066,0.16310913246740735,1.0,0.8179487179487179,233.0,-7.840864376065761e-05,0.6377146053038256,-0.02778138087629041,0.43155910611339365,66,49,4,NO
DE,2020-03-18,True,4.0,True,True,True,FAST_WIN,0.17123507945256067,6.0,0.034247015890512135,0.007939135209495287,-0.03418020927723125,0.05849907893840861,0.14265411618765428,0.0986504623969473,0.0477191543763673,-0.0267927290353141,273.0,0.07593744111550782,0.3925489103465558,3.0,0.9102564102564102,212.0,0.0002965549172310877,0.35083683448022396,0.02824572847117645,0.5559117108419523,66,49,4,NO
DIS,2020-03-18,True,5.0,True,True,True,FAST_WIN,0.13483622680510968,6.0,0.026967245361021935,0.021700174359753317,-0.08058571053709153,0.0446644669771307,0.11576949150362885,0.0505719639610009,0.0690314982291728,-0.0342342433677108,248.0,0.12337169596560016,0.40380646318357794,1.0,0.9564102564102565,371.0,-0.0001257324052445669,0.5130114692213266,0.0456080385379352,0.598927502453681,66,49,4,NO
DUK,2020-03-18,True,6.0,True,True,True,FAST_WIN,0.09167217819662468,6.0,0.018334435639324936,0.012658186670385976,-0.0948701193479201,-0.041838764316677705,0.0466355743861362,0.0781395490779433,0.0240918730009889,-0.1908425515436436,358.0,0.027342231437087028,0.24268266369429867,2.0,0.2076923076923077,54.0,-9.961014096168201e-05,0.5021469511519634,-4.444998185826332e-05,0.6643052752060842,66,49,-100,VETO
EMR,2020-03-18,True,5.0,True,True,True,FAST_WIN,0.08518031573126594,5.0,0.021295078932816486,0.04563230015715525,-0.06562365118912535,-0.027813967113530014,0.08518031573126594,0.1324335517037105,0.1186193762886425,-0.0743801070489004,358.0,0.08289473684210513,0.15323515251353506,1.0,0.9538461538461539,300.0,-0.0005253793712157069,0.5160941097268337,0.09914595038345164,0.5076601142836771,66,49,7,SMALLER_YES
GD,2020-03-18,True,5.0,True,True,True,FAST_WIN,0.1427603683621423,6.0,0.028552073672428457,0.032279908480877195,-0.04261627409403282,-0.016944844706300304,0.06506820625777128,0.0796412798783656,0.0994963503511687,-0.1198084556444982,245.0,0.0463227033099991,0.5421260212513495,0.0,0.7435897435897436,284.0,0.00016946795991140478,0.5244185974043971,-0.04490486687234941,0.6132702685367603,66,49,-100,VETO
GE,2020-03-18,True,2.0,True,True,True,FAST_WIN,0.28086417128367797,6.0,0.056172834256735596,0.08796286453601458,0.02314812846275847,0.0895061203451337,0.23456779624582297,0.0677965790212197,0.0621212080800128,-0.0742424335547528,358.0,0.11864406779661008,0.1805138527953493,1.0,0.5102564102564102,61.0,-0.00017790199529203954,0.017913542722437392,-0.037655206134877835,0.37740240873625175,66,49,-100,VETO
GM,2020-03-18,True,2.0,True,True,True,FAST_WIN,0.30717113581486116,5.0,0.07679278395371529,0.0705815959694738,0.04799550679903588,0.22360255203475662,0.30717113581486116,0.1732283715860617,0.0541666600439281,0.0476191179011715,244.0,0.19720767888307145,0.41428482163509817,0.0,0.9461538461538461,366.0,-0.0007803664254537739,0.6643707228868687,0.046431726108574066,0.38355870232825906,66,49,5,SMALLER_YES
GS,2020-03-18,True,5.0,True,True,True,FAST_WIN,0.12154657503023637,6.0,0.024309315006047275,-0.0020068435395938973,-0.05050506906365096,0.02950022236451101,0.08508930867144018,0.1175395103781788,0.0676332019121761,-0.0360662969409082,244.0,0.03397090318292584,0.40565009585111894,0.0,0.9333333333333333,188.0,9.75061120089476e-05,0.3370219480043237,0.03526953860958809,0.5257271446465897,66,49,4,NO
HD,2020-03-18,True,2.0,True,True,True,FAST_WIN,0.2300626260912122,6.0,0.04601252521824244,0.05641405115392162,0.023583365467731633,0.15229933930666975,0.18879164182406208,0.1037203096644885,0.0353402289239881,-0.0223607972572418,300.0,0.10659176562611106,0.31467893079991976,0.0,0.9128205128205128,356.0,3.4214852762736925e-05,0.6813408137894817,-0.0627500836149757,0.5046983977744707,66,49,7,SMALLER_YES
HON,2020-03-18,True,5.0,True,True,True,FAST_WIN,0.17173830455984354,6.0,0.03434766091196871,0.018493554348610837,-0.06624075582559652,0.004791479950465018,0.13769331357359618,0.0924886576244574,0.0839394498237873,-0.1316779207068135,271.0,0.18397626112759657,0.4395260112721847,1.0,0.7583547557840618,239.0,-0.0001742262110893047,0.7098693632800986,-0.024907714548902733,0.5183862243864263,66,49,-100,VETO
INTC,2020-03-18,True,2.0,True,True,True,FAST_WIN,0.21789295680149998,6.0,0.0435785913603,0.075750971838582,0.09904229838423402,0.1893774711147112,0.17087510934870725,0.0493211088337355,0.0413778869029208,-0.0373870774307417,366.0,0.07898230088495573,0.17111338612193183,0.0,0.7487179487179487,227.0,-0.000578997537111021,0.03070580515946919,-0.07347068772282137,0.5416814454523664,66,49,-100,VETO
INTU,2020-03-18,True,4.0,True,True,True,FAST_WIN,0.15646856674601745,6.0,0.031293713349203486,0.015470824713202404,-0.06276345865980633,0.09111120582034915,0.11510494313664416,0.0589538443478457,0.0388767926212194,-0.1348469592387567,369.0,0.05756265401962146,0.17643545927546916,0.0,0.4108527131782946,37.0,-3.231758588798476e-05,9.692041730013923e-05,-0.044751482921667037,0.5703406586720468,66,49,-100,VETO
ISRG,2020-03-18,True,2.0,True,True,True,FAST_WIN,0.23615873252617253,6.0,0.047231746505234505,0.06420870076194887,-0.0426506333500238,0.062322360050979755,0.18564425303049759,0.0441383481775522,0.0619620896939916,-0.0957708129115244,192.0,0.10783567896538604,0.5975711495350342,3.0,0.9128205128205128,308.0,0.00018335023714230464,0.22666358575459333,0.027117094267826918,0.5498976806728437,66,49,7,SMALLER_YES
JPM,2020-03-18,True,4.0,True,True,True,FAST_WIN,0.1555685365569626,6.0,0.03111370731139252,0.04876900215572873,-0.018171195736268745,0.056271925564302376,0.1154747728220405,0.1052687982263611,0.016807768176994,-0.0579330152069503,369.0,0.04392732702837243,0.18438663577577294,3.0,0.9128205128205128,356.0,-0.00032332202782753283,0.44363565815045025,-0.015555895125594021,0.48452147636790005,66,49,5,SMALLER_YES
KO,2020-03-18,True,6.0,True,True,True,FAST_WIN,0.08223759206615959,6.0,0.01644751841323192,0.005737457644368457,-0.07028454010785115,-0.010279710407675575,0.03872815828284461,0.0493853712586576,0.040579704721158,-0.1625417469085641,107.0,0.0783842269776387,0.7242367395833303,2.0,0.12051282051282051,8.0,-7.68223709756074e-06,0.2669272194651118,-0.041419886069961054,0.6935964756959891,66,49,-100,VETO
LIN,2020-03-18,True,4.0,True,True,True,FAST_WIN,0.13927675457503613,5.0,0.03481918864375903,0.025517875947952677,0.008765704510532291,0.08330629367359149,0.13927675457503613,0.0388699669647413,0.0463462847206244,-0.0476794791997151,319.0,0.05265971665330138,0.28261985811473495,1.0,0.8634020618556701,149.0,-0.00013220909231986605,0.4835418778933429,0.0,0.685473243867962,66,49,-100,VETO
LOW,2020-03-18,True,4.0,True,True,True,FAST_WIN,0.3015600238523669,6.0,0.06031200477047338,0.044511242136793826,-0.010877373784955909,0.11049081562668535,0.2450263982281723,0.1188508492160148,0.0745925308200214,0.020609105451685,256.0,0.06803278688524594,0.4487940863401663,1.0,0.9153846153846154,207.0,-0.00026247147695530166,0.5085130590664034,-0.023497781718942345,0.4153242501681275,66,49,4,NO
LRCX,2020-03-18,True,2.0,True,True,True,FAST_WIN,0.3382903598737889,6.0,0.06765807197475779,0.1493769647129245,0.025332106172255075,0.1929132425807941,0.2825496325363307,0.1533362712990034,0.1880086381850734,-0.032193263327788,370.0,0.07249972433564889,0.15577415687670157,0.0,0.6717948717948717,110.0,0.00016896413342805706,0.4046534278559919,-0.033912685188370616,0.43258649529526333,66,49,7,SMALLER_YES
MA,2020-03-18,True,5.0,True,True,True,FAST_WIN,0.17235304841929958,5.0,0.043088262104824894,0.039049133234926516,-0.05049527417522263,0.04970287848683324,0.17235304841929958,0.0418278627997041,0.040100096267009,-0.1080594498989798,243.0,0.06894287590282322,0.417274045257792,2.0,0.9025641025641026,345.0,-0.0004090345883298336,0.6005673495661632,-0.011157031967035085,0.5521929038242954,66,49,-100,VETO
MCD,2020-03-18,True,2.0,True,True,True,FAST_WIN,0.1462207398685723,5.0,0.03655518496714308,0.08053507214804558,0.024816098420516304,0.09016719550193353,0.1462207398685723,0.0699091749544985,0.0888564943705294,-0.0014566419795839,292.0,0.10512758592932459,0.33606139460342754,3.0,0.9358974358974359,365.0,-0.0004967537272688496,0.5533086744896011,-0.009233818168434382,0.5985859501435472,66,49,5,SMALLER_YES
MDLZ,2020-03-18,True,5.0,True,True,True,FAST_WIN,0.08291181782610417,6.0,0.016582363565220835,0.016274419263323,-0.00989665165732526,0.039366550533873036,0.05036281150983146,0.0464973468241199,0.0504834012316679,-0.0992480989818487,292.0,0.07802732113915267,0.4045842282642989,1.0,0.32564102564102565,45.0,0.00037254864441441663,0.3009013103197383,0.002714787302455335,0.7090285239774806,66,49,-100,VETO
MDT,2020-03-18,True,5.0,True,True,True,FAST_WIN,0.1836656803605404,6.0,0.03673313607210808,0.03080033329725053,-0.026508437790484233,0.03786922435966826,0.13658166533828014,0.0706894181980227,0.0627850851582281,-0.0217333341385104,359.0,0.0320255094967421,0.2220618049416866,0.0,0.7948717948717948,200.0,-0.0001538548067304541,0.4630993276570521,0.08621395712151723,0.7239079404907175,66,49,4,NO
MO,2020-03-18,False,9.0,False,True,True,SLOW_WIN,0.0,,0.0,-0.00323447269057087,-0.10350405149656441,-0.1013476678214952,-0.025875987168632864,0.0383939482529834,0.0041753613957811,-0.1811064871953792,243.0,0.09485714285714297,0.47761946613030964,2.0,0.49230769230769234,61.0,0.0001369881290666414,0.07734402059332113,-0.005921588499988251,0.7010582253151163,66,49,-100,VETO
MRK,2020-03-18,True,8.0,False,True,True,SLOW_WIN,0.048777038582726036,6.0,0.009755407716545208,0.025024787734358688,0.012441741335088682,-0.013855470241210005,-0.00494839030357867,0.038265327209524,0.0265252513458749,-0.0730140664837452,369.0,0.040825221560366165,0.15951124764840863,1.0,0.48717948717948717,142.0,-0.00012189324627540229,0.11979495039727817,0.010864285095437892,0.8478104921205123,66,49,-100,VETO
MS,2020-03-18,True,4.0,True,True,True,FAST_WIN,0.19178519997396826,6.0,0.03835703999479365,0.017141031220496473,-0.03654589773539362,0.07956018712003003,0.14747734329530254,0.089967470646927,0.0803252429496952,-0.0956097734652883,292.0,0.13051470588235303,0.39633382989363997,0.0,0.7666666666666667,73.0,-0.0001773151189641943,0.24369708853127836,-0.02683520553693136,0.4392217758199784,66,49,4,NO
MSFT,2020-03-18,True,5.0,True,True,True,FAST_WIN,0.09775065722063805,6.0,0.01955013144412761,0.030761678811005617,-0.014995440326333423,0.0482797215717525,0.08142382853702423,0.0420960163704301,0.0164530834601457,-0.0314814698083544,300.0,0.052658865353280904,0.3291995340664188,2.0,0.8333333333333334,163.0,-0.00034762087188883704,0.36660604111252815,0.01248894507944314,0.6128962197957559,66,49,-2,NO
MU,2020-03-18,True,2.0,True,True,True,FAST_WIN,0.2606778408877091,6.0,0.05213556817754182,0.06337831851848894,0.08762745177598383,0.2240285766964365,0.2367043244937616,0.0719636801642789,0.0461228697653064,0.0409340455421427,284.0,0.1291358817860584,0.37192055538022645,1.0,0.9333333333333333,164.0,-3.956787541170409e-05,0.33280704391241955,0.007728887823486054,0.42137044154538816,66,49,3,NO
NEE,2020-03-18,True,5.0,True,True,True,FAST_WIN,0.13070975986306435,6.0,0.02614195197261287,0.013519979287539088,-0.08947367567934765,0.00666339731218391,0.06349586435990524,0.0501442793679575,0.0971325805789604,-0.1375806865339519,18.0,0.05716860232278753,0.9537873641234884,1.0,0.7538461538461538,157.0,-0.0003530512803816851,0.3691289427485701,0.03650480074418294,0.6135204448187126,66,49,-100,VETO
NOW,2020-03-18,True,6.0,True,True,True,FAST_WIN,0.062450450393515156,6.0,0.01249009007870303,0.025282707102328366,-0.06219841329975495,0.02139306513994516,0.004645959324688967,0.0322176806211073,0.0595700168579831,-0.1027825443589183,243.0,0.16419034863767634,0.4551354901338176,1.0,0.7797927461139896,188.0,-0.00040340686511898766,0.5526974750652461,-0.005761637557003047,0.5601121191886979,66,49,-100,VETO
NVDA,2020-03-18,True,2.0,True,True,True,FAST_WIN,0.23125318272053444,6.0,0.04625063654410689,0.081466808982674,0.01648118596831994,0.18636426246592036,0.22937494100268302,0.0665070991172576,0.0500444392867933,0.0144463652932884,298.0,0.12635162471697314,0.32818969083945304,0.0,0.8384615384615385,198.0,3.813516898765142e-05,0.6838136206137954,0.011650457344972977,0.4586510260286935,66,49,7,SMALLER_YES
PEP,2020-03-18,True,7.0,False,True,True,SLOW_WIN,0.03800926242595248,6.0,0.0076018524851904955,0.009459695287148469,-0.038094373025518616,-0.024799694252037128,-0.00835176204298729,0.0532414890914951,0.0377109267039286,-0.1405061042097576,298.0,0.11277040276838979,0.32603947695039637,1.0,0.2923076923076923,20.0,-0.0001547151693725701,0.01303992756480199,-0.0036907625370297126,0.7345686839189184,66,49,-100,VETO
PM,2020-03-18,True,6.0,True,True,True,FAST_WIN,0.08444980557849657,6.0,0.016889961115699313,-0.01761249681725734,-0.08806259893491677,-0.004817096091436966,0.032364918199637466,0.1227192115666532,0.0234169859391595,-0.0759513763939423,297.0,0.08123015209760998,0.4068908099271666,1.0,0.8948717948717949,327.0,-6.070042215013395e-05,0.7156348345435725,0.04933259029979409,0.5815968925882227,66,49,4,NO
QCOM,2020-03-18,True,6.0,True,True,True,FAST_WIN,0.07169236403245192,6.0,0.014338472806490385,0.045846205491286054,-0.0021538367638221155,0.04030773456280048,0.030153832068810095,0.1113854475117382,0.0622650998332916,-0.0045758912498922,290.0,0.07534482758620675,0.3522168835582148,3.0,0.8179487179487179,130.0,6.643547286028776e-05,0.13307206737217914,0.023871117891471262,0.5533327061560803,66,49,5,SMALLER_YES
RTX,2020-03-18,True,2.0,True,True,True,FAST_WIN,0.2534623261328741,6.0,0.05069246522657482,0.060649479286036374,-0.0438157134205017,0.04405445585360045,0.1960362677183395,0.1447651781081004,0.0549118780580215,-0.0560453275991337,100.0,0.1502463054187193,0.7304051889340799,0.0,0.8487179487179487,281.0,-2.3677171361199082e-06,0.8650533027095986,0.035438452152830695,0.41626069674633603,66,49,7,SMALLER_YES
SBUX,2020-03-18,True,2.0,True,True,True,FAST_WIN,0.16560823984550382,6.0,0.03312164796910076,0.06953265703262519,-0.06464747159367443,0.061065035401645505,0.13401725391118283,0.044930446452173,0.0901828129101325,0.003905510364897,131.0,0.12674930027988807,0.6135938849354116,1.0,0.9333333333333333,361.0,0.00018986382369809215,0.3963488259230319,-0.007907499628831305,0.5745438021535387,66,49,5,SMALLER_YES
SCHW,2020-03-18,True,5.0,True,True,True,FAST_WIN,0.15870519439011718,5.0,0.039676298597529296,0.03519795545651569,-0.031426775914226615,-0.00911373384538032,0.15870519439011718,0.0374109894540837,0.0539790283417196,-0.120912967006279,376.0,0.06785243741765479,0.12347588215110084,1.0,0.8564102564102564,305.0,-0.00023736741111823548,0.10582818061179278,-0.05087071166805729,0.4927963023378481,66,49,-100,VETO
SPG,2020-03-18,True,2.0,True,True,True,FAST_WIN,0.24757801976155475,5.0,0.06189450494038869,0.13760312052355658,-0.06494443196223464,0.02583420493984803,0.24757801976155475,0.2368332024610047,0.2408727504579844,-0.0202582342944355,368.0,0.027803308823529216,0.17333492649154286,0.0,0.7538461538461538,176.0,0.00030346533012054233,0.2712715244430267,0.13918004155608277,0.2852172184463796,66,49,2,NO
TMUS,2020-03-18,True,5.0,True,True,True,FAST_WIN,0.07577098179604308,5.0,0.01894274544901077,0.03209569729019644,-0.03511634226934404,0.0032725254401186135,0.07577098179604308,0.0514358501312285,0.0690257975576287,0.003094770692654,229.0,0.1954330708661416,0.6374428762132843,0.0,0.8615384615384616,173.0,3.5951907889846244e-05,0.3728318383331599,0.04560233786639105,0.6850910547328369,66,49,4,NO
TSLA,2020-03-18,True,2.0,True,True,True,FAST_WIN,0.3095126606824962,6.0,0.061902532136499246,0.11542418827570644,0.0335796887971788,0.201220624654908,0.30249738728600284,0.1603440409986845,0.1838768421567878,0.1835723802694122,291.0,0.03163961085275746,0.25536780024026623,3.0,0.9307692307692308,294.0,-0.0005289399086463897,0.6213732626259939,0.08578652961782396,0.2981384343452471,66,49,7,SMALLER_YES
TXN,2020-03-18,True,6.0,True,True,True,FAST_WIN,0.07157621999517313,6.0,0.014315243999034628,0.038692530441900214,0.0038397104540732908,0.04046471027567601,0.041941539322930106,0.0579368953129931,0.015699996948242,-0.0311000061035156,381.0,0.06213489113117365,0.12329014157024164,1.0,0.9076923076923077,344.0,-9.643569588920629e-05,0.5887460920926434,-0.022693984993578296,0.6761199652850174,66,49,3,NO
UBER,2020-03-18,True,2.0,True,True,True,FAST_WIN,0.38848223917705305,5.0,0.09712055979426326,0.16593458548119502,0.10932161035333797,0.30990729391907645,0.38848223917705305,0.2162876882914211,0.3825911061438249,0.3825911061438249,228.0,0.08096280087527341,0.43323716876605073,1.0,0.9870466321243523,381.0,6.390903812345468e-05,0.48926358778673573,0.28450079360486114,0.32013739223395693,66,49,4,NO
UNH,2020-03-18,True,2.0,True,True,True,FAST_WIN,0.17361231971563948,6.0,0.0347224639431279,0.05841672502100513,-0.06392176003950902,0.002138313076330807,0.12606911314988956,0.1112112174529256,0.0126232632635334,-0.1022758555143237,244.0,0.08421999100854194,0.4443258898014622,0.0,0.6435897435897436,76.0,6.323772142208204e-06,0.0007433265591845206,0.03605213522682259,0.5204831027598754,66,49,7,SMALLER_YES
UNP,2020-03-18,True,4.0,True,True,True,FAST_WIN,0.17870939244620337,6.0,0.035741878489240674,0.033703234054205014,-0.018988944998055493,0.06954376472139163,0.1598026680490933,0.1053409199828799,0.0570907159392422,-0.0090371993307242,261.0,0.09583174724019794,0.38605257840640417,2.0,0.8282051282051283,288.0,-7.438958038658938e-05,0.691456175074451,0.037617290034051336,0.5469874063190804,66,49,4,NO
V,2020-03-18,True,5.0,True,True,True,FAST_WIN,0.1134975289280583,6.0,0.02269950578561166,0.03947451236017036,-0.05845644595392036,0.019704433497536946,0.10463049376539409,0.0595984780447488,0.0253906545052633,-0.0858027384224396,279.0,0.061587982832618016,0.35530274364552034,2.0,0.9205128205128205,307.0,-0.00016307568651012123,0.6960502003102709,0.01765572056990929,0.6166429765677053,66,49,4,NO
WFC,2020-03-18,True,5.0,True,True,True,FAST_WIN,0.10957929917986034,6.0,0.02191585983597207,0.016260129713187094,-0.050194416060077233,0.031106367348457818,0.07104977930311726,0.0509618077725971,0.0284494741530867,-0.1020626157033799,378.0,0.04609665427509291,0.10356740359040782,0.0,0.6076923076923076,72.0,1.2520835622231541e-05,0.318871936195408,-0.02631814156644502,0.4880109175200079,66,49,2,NO
XOM,2020-03-18,True,4.0,True,True,True,FAST_WIN,0.14899799659147994,6.0,0.02979959931829599,0.021783328299513672,-0.05024686398205641,0.05053725960925889,0.12082485653613968,0.1002445613621649,0.0395531828363036,-0.0504226516546653,297.0,0.06179955171309626,0.28019982866604765,2.0,0.5666666666666667,63.0,-9.068183686146117e-05,0.0027976792655873828,-0.03073501338999625,0.5030675194218867,66,49,4,NO
ABT,2020-03-19,True,4.0,True,True,True,FAST_WIN,0.13970588235294118,6.0,0.027941176470588237,-0.007500031415153952,0.02897060618681066,0.06808819490320542,0.11720590030445772,0.0600555388334341,0.017583859846896,-0.1567785275862521,344.0,0.012372535690006847,0.20616328876502385,3.0,0.14358974358974358,48.0,-0.00028357386071377517,0.7082370082579704,-0.05113938202667516,0.6112607306336816,22,11,-100,VETO
AMT,2020-03-19,True,4.0,True,True,True,FAST_WIN,0.1581452172220101,5.0,0.03953630430550253,0.0045038378911992655,-0.007881638215586175,0.06730126381883314,0.1581452172220101,0.0374873326541811,0.06315788013513,-0.1431100653689443,77.0,0.0370574740934122,0.7617394927477615,1.0,0.5205128205128206,65.0,-0.0005124294820094116,0.3634955590486947,0.035613871843102995,0.5778079574122154,22,11,-100,VETO
BA,2020-03-19,True,2.0,True,True,True,FAST_WIN,0.9627406750307613,5.0,0.24068516875769033,0.20503099978471312,0.3468055594925333,0.8394905835478909,0.9627406750307613,0.0410246376505568,0.0809538812427066,-0.0276327599379873,6.0,0.0814609850581074,0.952112927750442,0.0,0.3564102564102564,49.0,-0.0004146281563550101,0.044765844574485625,0.013705652496655153,0.2043972923176797,22,11,-100,VETO
BKNG,2020-03-19,True,3.0,True,True,True,FAST_WIN,0.23105408217946052,4.0,0.07701802739315351,0.04136981534795024,0.08626418325632208,0.23105408217946052,0.21406795003631873,0.034261393422766,0.0570634997690413,-0.0329338132494203,18.0,0.037069565217391354,0.9149568625733555,1.0,0.47802197802197804,157.0,6.062736854293491e-05,0.37345423944106126,0.010255263709335036,0.48412653311295717,22,11,-100,VETO
CVS,2020-03-19,True,4.0,True,True,True,FAST_WIN,0.09287016353753401,6.0,0.0185740327075068,0.004936022925005215,0.017184618164500204,0.05173670890101363,0.06855575772753396,0.0314795247893276,0.052907191200159,-0.0413506838454323,174.0,0.02327299593646104,0.5128941959315572,0.0,0.24871794871794872,37.0,0.00012667290449101535,0.18666089564639032,0.023830133836024572,0.612304187854449,22,11,-100,VETO
DHR,2020-03-19,True,2.0,True,True,True,FAST_WIN,0.14554563687489686,6.0,0.029109127374979372,0.10790727670144036,0.06614979022761962,0.07374202258137569,0.12737261605391592,0.0308256332604999,0.0399388054718337,-0.0225460965100657,382.0,0.018114754098360608,0.11146458267432387,1.0,0.33076923076923076,60.0,-5.638657084262347e-05,0.3236267841951185,0.03304907511925932,0.6971644867103612,22,11,-100,VETO
DUK,2020-03-19,True,3.0,True,True,True,FAST_WIN,0.22353802009408472,6.0,0.044707604018816946,-0.0068713627224891455,0.05131581956036173,0.14839183186331784,0.19780699528461043,0.0533551437016883,0.0818121137905087,-0.1452365234197496,387.0,0.013783783783783754,0.07308688315550783,1.0,0.23846153846153847,56.0,-0.0005732985181724373,0.4065666202985734,-0.004633966172076079,0.5739465468573097,22,11,-100,VETO
